,DS,MV,proposed1(wcv)
0,0.99,0.99,1.0
0,0.97,0.95,0.97
0,0.97,0.98,1.0
0,0.98,0.99,0.99
0,0.96,0.94,1.0
0,0.93,0.94,0.98
0,0.99,0.93,1.0
0,0.99,0.92,1.0
0,0.95,0.95,1.0
0,1.0,0.93,1.0
0,0.98,0.9,0.99
0,0.97,0.87,0.98
0,0.97,0.77,1.0
0,0.95,0.81,0.98
0,0.98,0.81,0.99
0,0.95,0.77,0.99
0,1.0,0.77,1.0
0,0.99,0.7,0.99
0,0.99,0.6,1.0
0,0.96,0.65,0.98
0,0.99,0.65,1.0
0,1.0,0.5,1.0
0,0.97,0.62,0.99
0,1.0,0.61,1.0
0,0.98,0.55,0.98
0,0.01,0.37,0.0
0,0.02,0.4,0.02
0,0.0,0.34,0.0
0,0.01,0.35,0.0
0,0.01,0.42,0.01
0,0.01,0.39,0.0
0,0.02,0.38,0.02
0,0.02,0.27,0.02
0,0.03,0.22,0.02
0,0.01,0.18,0.0
0,0.02,0.21,0.0
0,0.01,0.13,0.0
0,0.04,0.17,0.0
0,0.0,0.15,0.0
0,0.02,0.14,0.02
0,0.0,0.07,0.01
0,0.02,0.04,0.02
0,0.03,0.1,0.03
0,0.04,0.08,0.01
0,0.0,0.04,0.0
0,0.03,0.03,0.0
0,0.01,0.0,0.01
0,0.02,0.04,0.02
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.01,0.0,0.0
