,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,0.97,0.99,1.0
0,1.0,0.97,1.0
0,1.0,0.97,1.0
0,1.0,0.97,1.0
0,1.0,0.97,1.0
0,1.0,0.94,1.0
0,0.99,0.95,1.0
0,1.0,0.93,1.0
0,0.99,0.91,0.99
0,1.0,0.96,1.0
0,1.0,0.93,1.0
0,0.98,0.84,1.0
0,1.0,0.8,1.0
0,1.0,0.84,1.0
0,0.99,0.73,0.99
0,1.0,0.63,1.0
0,0.99,0.7,0.99
0,1.0,0.72,0.99
0,0.99,0.65,0.99
0,0.99,0.62,1.0
0,1.0,0.64,1.0
0,0.99,0.54,0.99
0,0.99,0.56,1.0
0,0.0,0.4,0.0
0,1.0,0.44,1.0
0,0.01,0.43,0.0
0,0.0,0.29,0.0
0,0.0,0.27,0.0
0,0.0,0.19,0.0
0,0.0,0.3,0.0
0,0.0,0.27,0.0
0,0.0,0.23,0.0
0,0.0,0.15,0.01
0,0.0,0.13,0.01
0,0.0,0.12,0.0
0,0.01,0.1,0.01
0,0.01,0.09,0.0
0,0.02,0.05,0.01
0,0.0,0.06,0.0
0,0.0,0.06,0.0
0,0.0,0.02,0.0
0,0.01,0.03,0.01
0,0.01,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.01,0.01,0.01
0,0.03,0.02,0.02
0,0.0,0.01,0.02
