,DS,MV,proposed1(wcv)
0,0.8,0.89,0.89
0,0.8,0.85,0.85
0,0.8,0.86,0.86
0,0.8,0.86,0.86
0,0.8,0.83,0.83
0,0.8,0.78,0.78
0,0.8,0.75,0.75
0,0.8,0.81,0.81
0,0.8,0.77,0.77
0,0.8,0.8,0.8
0,0.8,0.83,0.83
0,0.8,0.79,0.79
0,0.8,0.67,0.8
0,0.8,0.68,0.68
0,0.8,0.71,0.71
0,0.8,0.63,0.63
0,0.8,0.62,0.8
0,0.8,0.68,0.68
0,0.8,0.63,0.79
0,0.8,0.54,0.54
0,0.8,0.62,0.8
0,0.8,0.52,0.52
0,0.8,0.59,0.59
0,0.8,0.57,0.57
0,0.2,0.54,0.54
0,0.8,0.53,0.53
0,0.2,0.44,0.44
0,0.2,0.54,0.54
0,0.2,0.33,0.33
0,0.2,0.42,0.42
0,0.2,0.42,0.42
0,0.2,0.35,0.35
0,0.2,0.4,0.4
0,0.2,0.42,0.6
0,0.2,0.36,0.36
0,0.2,0.36,0.36
0,0.2,0.29,0.29
0,0.2,0.31,0.31
0,0.2,0.25,0.25
0,0.2,0.29,0.29
0,0.2,0.31,0.31
0,0.2,0.26,0.26
0,0.2,0.17,0.17
0,0.2,0.22,0.22
0,0.2,0.16,0.16
0,0.2,0.15,0.15
0,0.2,0.14,0.14
0,0.2,0.16,0.16
0,0.2,0.1,0.1
0,0.2,0.1,0.1
0,0.2,0.09,0.09
