,DS,MV,proposed1(wcv)
0,0.5,0.94,0.94
0,0.5,0.91,0.91
0,0.5,0.85,0.85
0,0.5,0.91,0.91
0,0.5,0.84,0.84
0,0.5,0.87,0.87
0,0.5,0.77,0.77
0,0.5,0.77,0.77
0,0.5,0.85,0.85
0,0.5,0.75,0.75
0,0.5,0.74,0.74
0,0.5,0.72,0.72
0,0.5,0.74,0.74
0,0.5,0.68,0.68
0,0.5,0.67,0.67
0,0.5,0.69,0.69
0,0.5,0.65,0.65
0,0.5,0.61,0.61
0,0.5,0.63,0.63
0,0.5,0.58,0.58
0,0.5,0.56,0.56
0,0.5,0.47,0.47
0,0.5,0.6,0.6
0,0.5,0.43,0.43
0,0.5,0.54,0.54
0,0.5,0.57,0.57
0,0.5,0.38,0.38
0,0.5,0.52,0.52
0,0.5,0.43,0.43
0,0.5,0.38,0.38
0,0.5,0.36,0.36
0,0.5,0.46,0.46
0,0.5,0.39,0.39
0,0.5,0.31,0.31
0,0.5,0.34,0.34
0,0.5,0.35,0.35
0,0.5,0.35,0.35
0,0.5,0.31,0.31
0,0.5,0.33,0.33
0,0.5,0.16,0.16
0,0.5,0.2,0.2
0,0.5,0.23,0.23
0,0.5,0.25,0.25
0,0.5,0.22,0.22
0,0.5,0.25,0.25
0,0.5,0.1,0.1
0,0.5,0.11,0.11
0,0.5,0.17,0.17
0,0.5,0.16,0.16
0,0.5,0.1,0.1
0,0.5,0.1,0.1
