,DS,MV,proposed1(wcv)
0,0.99,0.99,0.99
0,0.98,1.0,1.0
0,1.0,0.99,1.0
0,0.97,0.96,0.97
0,1.0,0.97,1.0
0,0.99,0.92,0.99
0,1.0,0.92,0.99
0,0.99,0.94,0.99
0,0.97,0.92,0.99
0,1.0,0.9,0.99
0,1.0,0.88,1.0
0,1.0,0.9,1.0
0,0.99,0.82,0.99
0,1.0,0.83,1.0
0,0.99,0.78,0.99
0,0.99,0.83,0.98
0,1.0,0.76,1.0
0,1.0,0.76,0.99
0,0.98,0.67,0.99
0,0.99,0.72,0.99
0,0.98,0.72,0.98
0,1.0,0.57,0.62
0,0.99,0.56,0.4
0,1.0,0.55,0.54
0,0.0,0.48,0.48
0,0.01,0.47,0.43
0,0.98,0.5,0.4
0,0.02,0.45,0.45
0,0.0,0.3,0.0
0,0.01,0.39,0.39
0,0.0,0.26,0.26
0,0.01,0.29,0.0
0,0.02,0.22,0.02
0,0.0,0.18,0.0
0,0.0,0.17,0.0
0,0.0,0.21,0.0
0,0.01,0.22,0.0
0,0.0,0.16,0.01
0,0.01,0.14,0.01
0,0.02,0.19,0.01
0,0.0,0.05,0.0
0,0.0,0.08,0.0
0,0.01,0.12,0.01
0,0.0,0.11,0.0
0,0.02,0.02,0.02
0,0.0,0.03,0.0
0,0.02,0.02,0.03
0,0.01,0.03,0.01
0,0.01,0.02,0.01
0,0.0,0.0,0.0
0,0.01,0.01,0.01
