,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,0.99,0.98,0.99
0,1.0,1.0,1.0
0,1.0,0.97,1.0
0,0.99,0.97,0.99
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,0.98,0.95,1.0
0,1.0,0.89,1.0
0,1.0,0.9,0.99
0,1.0,0.94,1.0
0,0.99,0.81,0.99
0,1.0,0.92,1.0
0,0.98,0.8,1.0
0,1.0,0.83,1.0
0,1.0,0.8,1.0
0,0.99,0.72,0.99
0,0.98,0.65,0.99
0,1.0,0.73,1.0
0,1.0,0.59,1.0
0,0.99,0.48,1.0
0,1.0,0.59,1.0
0,1.0,0.55,1.0
0,0.0,0.49,0.0
0,0.0,0.45,0.0
0,0.0,0.46,1.0
0,0.02,0.35,0.01
0,0.0,0.29,0.0
0,0.0,0.34,0.0
0,0.0,0.32,0.0
0,0.0,0.27,0.0
0,0.01,0.27,0.0
0,0.01,0.22,0.01
0,0.0,0.16,0.0
0,0.0,0.15,0.0
0,0.0,0.18,0.0
0,0.0,0.13,0.0
0,0.01,0.11,0.01
0,0.01,0.07,0.0
0,0.0,0.06,0.0
0,0.0,0.05,0.0
0,0.0,0.05,0.0
0,0.0,0.06,0.0
0,0.01,0.01,0.01
0,0.01,0.02,0.02
0,0.01,0.0,0.0
0,0.01,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.01,0.0,0.0
