,DS,MV,proposed1(wcv)
0,0.7,0.93,0.93
0,0.7,0.93,0.93
0,0.7,0.88,0.88
0,0.7,0.87,0.87
0,0.7,0.86,0.86
0,0.7,0.76,0.76
0,0.7,0.85,0.85
0,0.7,0.81,0.81
0,0.7,0.81,0.81
0,0.7,0.68,0.68
0,0.7,0.66,0.66
0,0.7,0.71,0.71
0,0.7,0.69,0.69
0,0.7,0.66,0.66
0,0.7,0.65,0.65
0,0.7,0.61,0.61
0,0.7,0.64,0.64
0,0.7,0.66,0.66
0,0.7,0.68,0.68
0,0.7,0.65,0.65
0,0.7,0.6,0.6
0,0.7,0.6,0.6
0,0.7,0.57,0.57
0,0.3,0.54,0.54
0,0.7,0.56,0.56
0,0.7,0.53,0.53
0,0.3,0.48,0.48
0,0.7,0.47,0.47
0,0.3,0.47,0.47
0,0.7,0.51,0.51
0,0.3,0.35,0.35
0,0.3,0.34,0.34
0,0.3,0.37,0.37
0,0.3,0.39,0.39
0,0.3,0.34,0.34
0,0.3,0.36,0.36
0,0.3,0.31,0.31
0,0.3,0.29,0.29
0,0.3,0.26,0.26
0,0.3,0.25,0.25
0,0.3,0.22,0.22
0,0.3,0.22,0.22
0,0.3,0.24,0.24
0,0.3,0.16,0.16
0,0.3,0.23,0.23
0,0.3,0.14,0.3
0,0.3,0.14,0.14
0,0.3,0.16,0.16
0,0.3,0.11,0.11
0,0.3,0.11,0.11
0,0.3,0.08,0.08
