,DS,MV,proposed1(wcv)
0,0.9,0.88,0.88
0,0.9,0.95,0.95
0,0.9,0.92,0.92
0,0.9,0.88,0.9
0,0.9,0.82,0.82
0,0.9,0.81,0.9
0,0.9,0.82,0.82
0,0.9,0.81,0.9
0,0.9,0.75,0.75
0,0.9,0.79,0.9
0,0.9,0.71,0.9
0,0.9,0.74,0.9
0,0.9,0.71,0.9
0,0.9,0.65,0.9
0,0.9,0.79,0.9
0,0.9,0.73,0.9
0,0.9,0.58,0.58
0,0.9,0.59,0.9
0,0.9,0.57,0.9
0,0.9,0.63,0.9
0,0.9,0.64,0.9
0,0.1,0.5,0.1
0,0.1,0.49,0.1
0,0.9,0.54,0.9
0,0.9,0.56,0.9
0,0.9,0.54,0.9
0,0.9,0.55,0.9
0,0.9,0.46,0.1
0,0.1,0.42,0.1
0,0.1,0.44,0.1
0,0.1,0.35,0.1
0,0.1,0.37,0.1
0,0.1,0.37,0.1
0,0.1,0.39,0.1
0,0.1,0.3,0.1
0,0.1,0.28,0.1
0,0.1,0.32,0.1
0,0.1,0.28,0.1
0,0.1,0.32,0.1
0,0.1,0.27,0.1
0,0.1,0.26,0.26
0,0.1,0.26,0.1
0,0.1,0.25,0.1
0,0.1,0.27,0.13
0,0.1,0.27,0.27
0,0.1,0.18,0.18
0,0.1,0.17,0.17
0,0.1,0.18,0.1
0,0.1,0.1,0.1
0,0.1,0.13,0.1
0,0.1,0.09,0.09
