,DS,MV,proposed1(wcv)
0,0.5,0.93,0.93
0,0.5,0.88,0.88
0,0.5,0.82,0.82
0,0.5,0.86,0.86
0,0.5,0.86,0.86
0,0.5,0.91,0.91
0,0.5,0.82,0.82
0,0.5,0.75,0.75
0,0.5,0.79,0.79
0,0.5,0.74,0.74
0,0.5,0.77,0.77
0,0.5,0.75,0.75
0,0.5,0.67,0.67
0,0.5,0.68,0.68
0,0.5,0.7,0.7
0,0.5,0.64,0.64
0,0.5,0.68,0.68
0,0.5,0.58,0.58
0,0.5,0.67,0.67
0,0.5,0.64,0.64
0,0.5,0.52,0.52
0,0.5,0.61,0.61
0,0.5,0.54,0.54
0,0.5,0.49,0.49
0,0.5,0.43,0.5
0,0.5,0.43,0.43
0,0.5,0.5,0.5
0,0.5,0.43,0.43
0,0.5,0.41,0.41
0,0.5,0.41,0.41
0,0.5,0.44,0.44
0,0.5,0.38,0.38
0,0.5,0.3,0.3
0,0.5,0.41,0.41
0,0.5,0.27,0.27
0,0.5,0.36,0.36
0,0.5,0.31,0.31
0,0.5,0.29,0.29
0,0.5,0.24,0.24
0,0.5,0.23,0.23
0,0.5,0.21,0.21
0,0.5,0.29,0.29
0,0.5,0.25,0.25
0,0.5,0.25,0.25
0,0.5,0.2,0.2
0,0.5,0.15,0.15
0,0.5,0.17,0.17
0,0.5,0.1,0.1
0,0.5,0.12,0.12
0,0.5,0.11,0.11
0,0.5,0.13,0.13
