,DS,MV,proposed1(wcv)
0,0.99,1.0,1.0
0,0.97,0.99,0.99
0,0.97,0.97,0.99
0,0.99,0.97,0.97
0,0.98,0.97,0.99
0,0.97,0.94,0.97
0,0.99,0.98,1.0
0,0.98,0.96,0.98
0,1.0,0.91,0.99
0,0.99,0.87,0.99
0,0.97,0.91,0.97
0,0.96,0.86,0.98
0,1.0,0.8,1.0
0,0.99,0.84,0.98
0,0.97,0.83,0.98
0,0.99,0.84,1.0
0,0.98,0.67,0.98
0,0.98,0.72,0.99
0,0.99,0.73,1.0
0,0.98,0.72,0.98
0,0.95,0.63,0.97
0,1.0,0.64,1.0
0,0.99,0.61,0.99
0,0.99,0.61,0.98
0,1.0,0.55,1.0
0,0.01,0.5,0.45
0,0.01,0.41,0.01
0,0.01,0.42,0.02
0,0.01,0.34,0.0
0,0.02,0.37,0.0
0,0.02,0.33,0.02
0,0.03,0.37,0.02
0,0.0,0.32,0.0
0,0.01,0.21,0.0
0,0.01,0.23,0.02
0,0.0,0.2,0.0
0,0.03,0.23,0.0
0,0.01,0.24,0.02
0,0.02,0.15,0.01
0,0.01,0.15,0.0
0,0.0,0.09,0.0
0,0.01,0.14,0.01
0,0.0,0.09,0.0
0,0.02,0.04,0.01
0,0.0,0.07,0.0
0,0.01,0.05,0.01
0,0.01,0.0,0.0
0,0.02,0.02,0.02
0,0.01,0.01,0.01
0,0.01,0.0,0.0
0,0.0,0.01,0.0
