,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.9,0.71,0.71,0.71
1,0.9,0.71,0.71,0.71
2,0.9,0.71,0.71,0.71
3,0.9,0.71,0.71,0.71
4,0.9,0.71,0.71,0.71
5,0.9,0.71,0.71,0.71
6,0.9,0.71,0.71,0.71
7,0.9,0.71,0.71,0.71
8,0.9,0.71,0.71,0.71
9,0.9,0.71,0.71,0.71
10,0.9,0.71,0.71,0.9
11,0.9,0.71,0.71,0.71
12,0.9,0.71,0.71,0.71
13,0.9,0.71,0.71,0.71
14,0.9,0.71,0.71,0.71
15,0.9,0.71,0.71,0.9
16,0.9,0.71,0.71,0.71
17,0.9,0.71,0.71,0.9
18,0.9,0.71,0.9,0.9
19,0.9,0.71,0.71,0.9
20,0.9,0.71,0.71,0.71
21,0.9,0.71,0.9,0.9
22,0.9,0.71,0.9,0.9
23,0.9,0.71,0.9,0.9
24,0.9,0.71,0.9,0.9
25,0.9,0.71,0.9,0.9
26,0.9,0.71,0.9,0.9
27,0.9,0.71,0.9,0.9
28,0.9,0.71,0.9,0.9
29,0.9,0.71,0.9,0.9
30,0.9,0.71,0.9,0.9
31,0.9,0.71,0.9,0.9
32,0.9,0.71,0.9,0.9
33,0.9,0.71,0.9,0.9
34,0.9,0.71,0.9,0.9
35,0.9,0.71,0.9,0.9
36,0.9,0.71,0.9,0.9
37,0.9,0.71,0.9,0.9
38,0.9,0.71,0.9,0.9
39,0.9,0.71,0.9,0.9
40,0.9,0.71,0.9,0.9
41,0.9,0.71,0.9,0.9
42,0.9,0.71,0.9,0.9
43,0.9,0.71,0.9,0.9
44,0.9,0.71,0.9,0.9
45,0.9,0.71,0.9,0.9
46,0.9,0.71,0.9,0.9
47,0.9,0.71,0.9,0.9
48,0.9,0.71,0.9,0.9
49,0.9,0.71,0.9,0.9
