,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.6,0.33,0.33,0.33
1,0.6,0.33,0.33,0.33
2,0.6,0.33,0.33,0.33
3,0.6,0.33,0.33,0.33
4,0.6,0.33,0.33,0.33
5,0.6,0.33,0.33,0.33
6,0.6,0.33,0.33,0.33
7,0.6,0.33,0.33,0.33
8,0.6,0.33,0.33,0.33
9,0.6,0.33,0.33,0.33
10,0.6,0.33,0.33,0.33
11,0.6,0.33,0.33,0.33
12,0.6,0.33,0.33,0.33
13,0.6,0.33,0.33,0.33
14,0.6,0.33,0.33,0.33
15,0.6,0.33,0.33,0.33
16,0.6,0.33,0.33,0.33
17,0.6,0.33,0.33,0.33
18,0.6,0.33,0.33,0.33
19,0.6,0.33,0.33,0.33
20,0.6,0.33,0.33,0.33
21,0.6,0.33,0.33,0.33
22,0.6,0.33,0.33,0.33
23,0.6,0.33,0.33,0.33
24,0.6,0.33,0.33,0.33
25,0.6,0.33,0.33,0.33
26,0.6,0.33,0.33,0.33
27,0.6,0.33,0.33,0.33
28,0.6,0.33,0.33,0.33
29,0.6,0.33,0.33,0.33
30,0.6,0.33,0.33,0.33
31,0.6,0.33,0.33,0.33
32,0.6,0.33,0.33,0.33
33,0.6,0.33,0.33,0.33
34,0.6,0.33,0.33,0.33
35,0.6,0.33,0.33,0.33
36,0.6,0.33,0.33,0.33
37,0.6,0.33,0.33,0.33
38,0.6,0.33,0.33,0.33
39,0.6,0.33,0.33,0.33
40,0.6,0.33,0.33,0.33
41,0.6,0.33,0.33,0.33
42,0.6,0.33,0.33,0.33
43,0.6,0.33,0.33,0.33
44,0.6,0.33,0.33,0.33
45,0.6,0.33,0.33,0.33
46,0.6,0.33,0.33,0.33
47,0.6,0.33,0.33,0.33
48,0.6,0.33,0.33,0.33
49,0.6,0.33,0.33,0.33
