,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,1.0,0.63,0.86,0.91
1,1.0,0.63,1.0,1.0
2,1.0,0.63,1.0,1.0
3,1.0,0.63,1.0,1.0
4,1.0,0.63,1.0,1.0
5,1.0,0.63,1.0,1.0
6,1.0,0.63,1.0,1.0
7,1.0,0.63,1.0,1.0
8,1.0,0.63,1.0,1.0
9,1.0,0.63,1.0,1.0
10,1.0,0.63,1.0,1.0
11,1.0,0.63,1.0,1.0
12,1.0,0.63,1.0,0.99
13,1.0,0.63,1.0,0.99
14,1.0,0.63,1.0,0.99
15,1.0,0.63,1.0,0.99
16,1.0,0.63,1.0,0.99
17,1.0,0.63,1.0,0.99
18,1.0,0.63,1.0,0.99
19,1.0,0.63,1.0,0.99
20,1.0,0.63,1.0,0.99
21,1.0,0.63,1.0,0.99
22,1.0,0.63,1.0,0.99
23,1.0,0.63,1.0,0.99
24,1.0,0.63,1.0,0.99
25,1.0,0.63,1.0,0.99
26,1.0,0.63,1.0,0.99
27,1.0,0.63,1.0,0.99
28,1.0,0.63,1.0,0.99
29,1.0,0.63,1.0,0.99
30,1.0,0.63,1.0,0.99
31,1.0,0.63,1.0,0.99
32,1.0,0.63,1.0,0.99
33,1.0,0.63,1.0,0.99
34,1.0,0.63,1.0,0.99
35,1.0,0.63,1.0,0.99
36,1.0,0.63,1.0,0.99
37,1.0,0.63,1.0,0.99
38,1.0,0.63,1.0,0.99
39,1.0,0.63,1.0,0.99
40,1.0,0.63,1.0,0.99
41,1.0,0.63,1.0,0.99
42,1.0,0.63,1.0,0.99
43,1.0,0.63,1.0,0.99
44,1.0,0.63,1.0,0.99
45,1.0,0.63,1.0,0.99
46,1.0,0.63,1.0,0.99
47,1.0,0.63,1.0,0.99
48,1.0,0.63,1.0,0.99
49,1.0,0.63,1.0,0.99
