,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.02,0.02,0.02,0.02
1,0.02,0.02,0.01,0.01
2,0.02,0.02,0.01,0.01
3,0.02,0.02,0.01,0.01
4,0.02,0.02,0.01,0.01
5,0.02,0.02,0.01,0.01
6,0.02,0.02,0.01,0.01
7,0.02,0.02,0.01,0.01
8,0.02,0.02,0.01,0.01
9,0.02,0.02,0.01,0.01
10,0.02,0.02,0.01,0.01
11,0.02,0.02,0.01,0.01
12,0.02,0.02,0.01,0.01
13,0.02,0.02,0.01,0.01
14,0.02,0.02,0.01,0.01
15,0.02,0.02,0.01,0.01
16,0.02,0.02,0.01,0.01
17,0.02,0.02,0.01,0.01
18,0.02,0.02,0.01,0.01
19,0.02,0.02,0.01,0.01
20,0.02,0.02,0.01,0.01
21,0.02,0.02,0.01,0.01
22,0.02,0.02,0.01,0.01
23,0.02,0.02,0.01,0.01
24,0.02,0.02,0.01,0.01
25,0.02,0.02,0.01,0.01
26,0.02,0.02,0.01,0.01
27,0.02,0.02,0.01,0.01
28,0.02,0.02,0.01,0.01
29,0.02,0.02,0.01,0.01
30,0.02,0.02,0.01,0.01
31,0.02,0.02,0.01,0.01
32,0.02,0.02,0.01,0.01
33,0.02,0.02,0.01,0.01
34,0.02,0.02,0.01,0.01
35,0.02,0.02,0.01,0.01
36,0.02,0.02,0.01,0.01
37,0.02,0.02,0.01,0.01
38,0.02,0.02,0.01,0.01
39,0.02,0.02,0.01,0.01
40,0.02,0.02,0.01,0.01
41,0.02,0.02,0.01,0.01
42,0.02,0.02,0.01,0.01
43,0.02,0.02,0.01,0.01
44,0.02,0.02,0.01,0.01
45,0.02,0.02,0.01,0.01
46,0.02,0.02,0.01,0.01
47,0.02,0.02,0.01,0.01
48,0.02,0.02,0.01,0.01
49,0.02,0.02,0.01,0.01
