,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.8,0.87,0.87,0.87
1,0.8,0.87,0.87,0.87
2,0.8,0.87,0.87,0.87
3,0.8,0.87,0.87,0.87
4,0.8,0.87,0.87,0.87
5,0.8,0.87,0.87,0.87
6,0.8,0.87,0.87,0.87
7,0.8,0.87,0.87,0.87
8,0.8,0.87,0.87,0.87
9,0.8,0.87,0.87,0.87
10,0.8,0.87,0.87,0.87
11,0.8,0.87,0.87,0.87
12,0.8,0.87,0.87,0.87
13,0.8,0.87,0.87,0.87
14,0.8,0.87,0.87,0.87
15,0.8,0.87,0.87,0.87
16,0.8,0.87,0.87,0.87
17,0.8,0.87,0.87,0.87
18,0.8,0.87,0.87,0.87
19,0.8,0.87,0.87,0.87
20,0.8,0.87,0.87,0.87
21,0.8,0.87,0.8,0.8
22,0.8,0.87,0.87,0.87
23,0.8,0.87,0.87,0.87
24,0.8,0.87,0.87,0.87
25,0.8,0.87,0.87,0.87
26,0.8,0.87,0.87,0.87
27,0.8,0.87,0.87,0.87
28,0.8,0.87,0.87,0.8
29,0.8,0.87,0.87,0.8
30,0.8,0.87,0.87,0.87
31,0.8,0.87,0.8,0.8
32,0.8,0.87,0.87,0.8
33,0.8,0.87,0.87,0.87
34,0.8,0.87,0.8,0.8
35,0.8,0.87,0.8,0.8
36,0.8,0.87,0.87,0.8
37,0.8,0.87,0.8,0.8
38,0.8,0.87,0.87,0.8
39,0.8,0.87,0.8,0.8
40,0.8,0.87,0.8,0.8
41,0.8,0.87,0.8,0.8
42,0.8,0.87,0.8,0.8
43,0.8,0.87,0.8,0.8
44,0.8,0.87,0.8,0.8
45,0.8,0.87,0.8,0.8
46,0.8,0.87,0.8,0.8
47,0.8,0.87,0.8,0.8
48,0.8,0.87,0.8,0.8
49,0.8,0.87,0.8,0.8
