,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.74,0.99,0.95,0.95
1,0.74,0.99,0.95,0.95
2,0.74,0.99,0.95,0.95
3,0.74,0.99,0.95,0.95
4,0.74,0.99,0.95,0.95
5,0.74,0.99,0.95,0.95
6,0.74,0.99,0.95,0.95
7,0.74,0.99,0.95,0.95
8,0.74,0.99,0.95,0.95
9,0.74,0.99,0.95,0.95
10,0.74,0.99,0.95,0.95
11,0.74,0.99,0.95,0.96
12,0.74,0.99,0.95,0.96
13,0.74,0.99,0.95,0.96
14,0.74,0.99,0.95,0.95
15,0.74,0.99,0.95,0.95
16,0.74,0.99,0.95,0.95
17,0.74,0.99,0.95,0.96
18,0.74,0.99,0.95,0.96
19,0.74,0.99,0.95,0.96
20,0.74,0.99,0.95,0.96
21,0.74,0.99,0.95,0.96
22,0.74,0.99,0.95,0.96
23,0.74,0.99,0.95,0.96
24,0.74,0.99,0.95,0.96
25,0.74,0.99,0.95,0.96
26,0.74,0.99,0.95,0.96
27,0.74,0.99,0.95,0.96
28,0.74,0.99,0.95,0.96
29,0.74,0.99,0.95,0.96
30,0.74,0.99,0.95,0.96
31,0.74,0.99,0.95,0.96
32,0.74,0.99,0.95,0.96
33,0.74,0.99,0.95,0.96
34,0.74,0.99,0.95,0.96
35,0.74,0.99,0.95,0.96
36,0.74,0.99,0.95,0.96
37,0.74,0.99,0.95,0.96
38,0.74,0.99,0.95,0.96
39,0.74,0.99,0.95,0.96
40,0.74,0.99,0.95,0.96
41,0.74,0.99,0.95,0.96
42,0.74,0.99,0.95,0.96
43,0.74,0.99,0.95,0.96
44,0.74,0.99,0.95,0.96
45,0.74,0.99,0.95,0.96
46,0.74,0.99,0.95,0.96
47,0.74,0.99,0.95,0.96
48,0.74,0.99,0.95,0.96
49,0.74,0.99,0.95,0.96
50,0.74,0.99,0.95,0.96
51,0.74,0.99,0.95,0.96
52,0.74,0.99,0.95,0.96
53,0.74,0.99,0.95,0.96
54,0.74,0.99,0.95,0.96
55,0.74,0.99,0.95,0.96
56,0.74,0.99,0.95,0.96
57,0.74,0.99,0.95,0.96
58,0.74,0.99,0.95,0.96
59,0.74,0.99,0.95,0.96
60,0.74,0.99,0.95,0.96
61,0.74,0.99,0.95,0.96
62,0.74,0.99,0.95,0.96
63,0.74,0.99,0.95,0.96
64,0.74,0.99,0.95,0.96
65,0.74,0.99,0.95,0.96
66,0.74,0.99,0.95,0.96
67,0.74,0.99,0.95,0.96
68,0.74,0.99,0.95,0.96
69,0.74,0.99,0.95,0.96
70,0.74,0.99,0.95,0.96
71,0.74,0.99,0.95,0.96
72,0.74,0.99,0.95,0.96
73,0.74,0.99,0.95,0.96
74,0.74,0.99,0.95,0.96
75,0.74,0.99,0.95,0.96
76,0.74,0.99,0.95,0.96
77,0.74,0.99,0.95,0.96
78,0.74,0.99,0.95,0.96
79,0.74,0.99,0.95,0.96
80,0.74,0.99,0.95,0.96
81,0.74,0.99,0.95,0.96
82,0.74,0.99,0.95,0.96
83,0.74,0.99,0.95,0.96
84,0.74,0.99,0.95,0.96
85,0.74,0.99,0.95,0.96
86,0.74,0.99,0.95,0.96
87,0.74,0.99,0.95,0.96
88,0.74,0.99,0.95,0.96
89,0.74,0.99,0.95,0.96
90,0.74,0.99,0.95,0.96
91,0.74,0.99,0.95,0.96
92,0.74,0.99,0.95,0.96
93,0.74,0.99,0.95,0.96
94,0.74,0.99,0.95,0.96
95,0.74,0.99,0.95,0.96
96,0.74,0.99,0.95,0.96
97,0.74,0.99,0.95,0.96
98,0.74,0.99,0.95,0.96
99,0.74,0.99,0.95,0.96
