,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.29,0.29,0.29,0.29
1,0.29,0.29,0.29,0.28
2,0.29,0.29,0.25,0.29
3,0.29,0.29,0.26,0.3
4,0.29,0.29,0.26,0.3
5,0.29,0.29,0.25,0.3
6,0.29,0.29,0.3,0.3
7,0.29,0.29,0.3,0.3
8,0.29,0.29,0.29,0.3
9,0.29,0.29,0.28,0.3
10,0.29,0.29,0.3,0.27
11,0.29,0.29,0.3,0.27
12,0.29,0.29,0.3,0.3
13,0.29,0.29,0.3,0.3
14,0.29,0.29,0.3,0.3
15,0.29,0.29,0.3,0.3
16,0.29,0.29,0.3,0.3
17,0.29,0.29,0.3,0.3
18,0.29,0.29,0.3,0.3
19,0.29,0.29,0.3,0.3
20,0.29,0.29,0.3,0.3
21,0.29,0.29,0.3,0.3
22,0.29,0.29,0.3,0.3
23,0.29,0.29,0.3,0.3
24,0.29,0.29,0.3,0.3
25,0.29,0.29,0.3,0.3
26,0.29,0.29,0.3,0.3
27,0.29,0.29,0.3,0.3
28,0.29,0.29,0.3,0.3
29,0.29,0.29,0.3,0.3
30,0.29,0.29,0.3,0.3
31,0.29,0.29,0.3,0.3
32,0.29,0.29,0.3,0.3
33,0.29,0.29,0.3,0.3
34,0.29,0.29,0.3,0.3
35,0.29,0.29,0.3,0.3
36,0.29,0.29,0.3,0.3
37,0.29,0.29,0.3,0.3
38,0.29,0.29,0.3,0.3
39,0.29,0.29,0.3,0.3
40,0.29,0.29,0.3,0.3
41,0.29,0.29,0.3,0.3
42,0.29,0.29,0.3,0.3
43,0.29,0.29,0.3,0.3
44,0.29,0.29,0.3,0.3
45,0.29,0.29,0.3,0.3
46,0.29,0.29,0.3,0.3
47,0.29,0.29,0.27,0.3
48,0.29,0.29,0.3,0.3
49,0.29,0.29,0.29,0.3
50,0.29,0.29,0.27,0.3
51,0.29,0.29,0.3,0.3
52,0.29,0.29,0.3,0.3
53,0.29,0.29,0.29,0.3
54,0.29,0.29,0.27,0.3
55,0.29,0.29,0.3,0.3
56,0.29,0.29,0.27,0.3
57,0.29,0.29,0.3,0.3
58,0.29,0.29,0.29,0.3
59,0.29,0.29,0.27,0.3
60,0.29,0.29,0.29,0.3
61,0.29,0.29,0.27,0.3
62,0.29,0.29,0.3,0.3
63,0.29,0.29,0.27,0.3
64,0.29,0.29,0.27,0.3
65,0.29,0.29,0.3,0.3
66,0.29,0.29,0.3,0.3
67,0.29,0.29,0.3,0.3
68,0.29,0.29,0.27,0.3
69,0.29,0.29,0.3,0.3
70,0.29,0.29,0.27,0.3
71,0.29,0.29,0.29,0.3
72,0.29,0.29,0.3,0.3
73,0.29,0.29,0.3,0.3
74,0.29,0.29,0.29,0.3
75,0.29,0.29,0.3,0.3
76,0.29,0.29,0.3,0.3
77,0.29,0.29,0.3,0.3
78,0.29,0.29,0.3,0.3
79,0.29,0.29,0.27,0.3
80,0.29,0.29,0.3,0.3
81,0.29,0.29,0.27,0.3
82,0.29,0.29,0.3,0.3
83,0.29,0.29,0.28,0.3
84,0.29,0.29,0.3,0.3
85,0.29,0.29,0.27,0.3
86,0.29,0.29,0.3,0.3
87,0.29,0.29,0.27,0.3
88,0.29,0.29,0.28,0.3
89,0.29,0.29,0.3,0.3
90,0.29,0.29,0.3,0.3
91,0.29,0.29,0.3,0.3
92,0.29,0.29,0.27,0.3
93,0.29,0.29,0.3,0.3
94,0.29,0.29,0.3,0.3
95,0.29,0.29,0.3,0.3
96,0.29,0.29,0.3,0.3
97,0.29,0.29,0.3,0.3
98,0.29,0.29,0.3,0.3
99,0.29,0.29,0.3,0.3
