,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.94,0.84,0.84,0.84
1,0.94,0.84,0.95,0.92
2,0.94,0.84,1.0,0.92
3,0.94,0.84,0.97,0.99
4,0.94,0.84,0.97,0.97
5,0.94,0.84,0.98,0.99
6,0.94,0.84,0.98,0.98
7,0.94,0.84,0.98,0.98
8,0.94,0.84,0.97,0.97
9,0.94,0.84,0.96,0.97
10,0.94,0.84,0.96,0.97
11,0.94,0.84,0.97,0.97
12,0.94,0.84,0.96,0.97
13,0.94,0.84,0.97,0.97
14,0.94,0.84,0.97,0.97
15,0.94,0.84,0.98,0.98
16,0.94,0.84,0.97,0.97
17,0.94,0.84,0.97,0.97
18,0.94,0.84,0.97,0.97
19,0.94,0.84,0.97,0.97
20,0.94,0.84,0.97,0.97
21,0.94,0.84,0.97,0.96
22,0.94,0.84,0.97,0.97
23,0.94,0.84,0.97,0.97
24,0.94,0.84,0.97,0.97
25,0.94,0.84,0.97,0.97
26,0.94,0.84,0.97,0.97
27,0.94,0.84,0.97,0.97
28,0.94,0.84,0.96,0.96
29,0.94,0.84,0.97,0.97
30,0.94,0.84,0.97,0.97
31,0.94,0.84,0.97,0.97
32,0.94,0.84,0.97,0.97
33,0.94,0.84,0.97,0.97
34,0.94,0.84,0.97,0.97
35,0.94,0.84,0.97,0.97
36,0.94,0.84,0.97,0.97
37,0.94,0.84,0.97,0.97
38,0.94,0.84,0.97,0.97
39,0.94,0.84,0.97,0.97
40,0.94,0.84,0.97,0.97
41,0.94,0.84,0.97,0.97
42,0.94,0.84,0.97,0.97
43,0.94,0.84,0.97,0.97
44,0.94,0.84,0.97,0.97
45,0.94,0.84,0.97,0.96
46,0.94,0.84,0.97,0.97
47,0.94,0.84,0.97,0.97
48,0.94,0.84,0.95,0.99
49,0.94,0.84,0.97,0.97
