,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.2,0.24,0.24,0.24
1,0.2,0.24,0.04,0.04
2,0.2,0.24,0.04,0.04
3,0.2,0.24,0.04,0.04
4,0.2,0.24,0.04,0.04
5,0.2,0.24,0.04,0.04
6,0.2,0.24,0.04,0.04
7,0.2,0.24,0.04,0.04
8,0.2,0.24,0.04,0.04
9,0.2,0.24,0.04,0.04
10,0.2,0.24,0.04,0.04
11,0.2,0.24,0.04,0.04
12,0.2,0.24,0.04,0.04
13,0.2,0.24,0.04,0.04
14,0.2,0.24,0.04,0.04
15,0.2,0.24,0.04,0.04
16,0.2,0.24,0.04,0.04
17,0.2,0.24,0.04,0.04
18,0.2,0.24,0.04,0.04
19,0.2,0.24,0.04,0.04
20,0.2,0.24,0.04,0.04
21,0.2,0.24,0.04,0.04
22,0.2,0.24,0.04,0.04
23,0.2,0.24,0.04,0.04
24,0.2,0.24,0.04,0.04
25,0.2,0.24,0.04,0.04
26,0.2,0.24,0.04,0.04
27,0.2,0.24,0.04,0.04
28,0.2,0.24,0.04,0.04
29,0.2,0.24,0.04,0.04
30,0.2,0.24,0.04,0.04
31,0.2,0.24,0.04,0.04
32,0.2,0.24,0.04,0.04
33,0.2,0.24,0.04,0.04
34,0.2,0.24,0.04,0.04
35,0.2,0.24,0.04,0.04
36,0.2,0.24,0.04,0.04
37,0.2,0.24,0.04,0.04
38,0.2,0.24,0.04,0.04
39,0.2,0.24,0.04,0.04
40,0.2,0.24,0.04,0.04
41,0.2,0.24,0.04,0.04
42,0.2,0.24,0.04,0.04
43,0.2,0.24,0.04,0.04
44,0.2,0.24,0.04,0.04
45,0.2,0.24,0.04,0.04
46,0.2,0.24,0.04,0.04
47,0.2,0.24,0.04,0.04
48,0.2,0.24,0.04,0.04
49,0.2,0.24,0.04,0.04
