,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,1.0,0.8,0.76,0.8
1,1.0,0.8,1.0,1.0
2,1.0,0.8,1.0,1.0
3,1.0,0.8,1.0,1.0
4,1.0,0.8,0.98,1.0
5,1.0,0.8,0.98,1.0
6,1.0,0.8,0.98,0.98
7,1.0,0.8,0.99,0.99
8,1.0,0.8,0.98,0.98
9,1.0,0.8,1.0,0.98
10,1.0,0.8,0.98,0.98
11,1.0,0.8,0.99,0.99
12,1.0,0.8,0.98,0.98
13,1.0,0.8,0.98,0.98
14,1.0,0.8,0.98,0.98
15,1.0,0.8,0.98,0.98
16,1.0,0.8,0.98,0.98
17,1.0,0.8,0.98,0.98
18,1.0,0.8,0.98,0.98
19,1.0,0.8,0.98,0.98
20,1.0,0.8,0.98,0.98
21,1.0,0.8,0.98,0.98
22,1.0,0.8,0.98,0.98
23,1.0,0.8,0.98,0.98
24,1.0,0.8,0.98,0.98
25,1.0,0.8,0.98,0.98
26,1.0,0.8,0.98,0.98
27,1.0,0.8,0.98,0.98
28,1.0,0.8,0.98,0.98
29,1.0,0.8,0.98,0.98
30,1.0,0.8,0.98,0.98
31,1.0,0.8,0.98,0.98
32,1.0,0.8,0.98,0.98
33,1.0,0.8,0.98,0.98
34,1.0,0.8,0.98,0.98
35,1.0,0.8,0.98,0.98
36,1.0,0.8,0.98,0.98
37,1.0,0.8,0.98,0.98
38,1.0,0.8,0.98,0.98
39,1.0,0.8,0.98,0.98
40,1.0,0.8,0.98,0.98
41,1.0,0.8,0.98,0.98
42,1.0,0.8,0.98,0.98
43,1.0,0.8,0.98,0.98
44,1.0,0.8,0.98,0.98
45,1.0,0.8,0.98,0.98
46,1.0,0.8,0.98,0.98
47,1.0,0.8,0.98,0.98
48,1.0,0.8,0.99,0.99
49,1.0,0.8,0.98,0.98
