,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.86,0.97,0.97,0.97
1,0.86,0.97,0.97,0.97
2,0.86,0.97,0.97,0.97
3,0.86,0.97,0.97,0.97
4,0.86,0.97,0.97,0.97
5,0.86,0.97,0.97,0.97
6,0.86,0.97,0.97,0.97
7,0.86,0.97,0.97,0.97
8,0.86,0.97,0.97,0.97
9,0.86,0.97,0.97,0.97
10,0.86,0.97,0.97,0.97
11,0.86,0.97,0.97,0.97
12,0.86,0.97,0.97,0.97
13,0.86,0.97,0.97,0.97
14,0.86,0.97,0.97,0.97
15,0.86,0.97,0.97,0.97
16,0.86,0.97,0.97,0.97
17,0.86,0.97,0.97,0.97
18,0.86,0.97,0.97,0.97
19,0.86,0.97,0.97,0.97
20,0.86,0.97,0.97,0.97
21,0.86,0.97,0.97,0.97
22,0.86,0.97,0.97,0.97
23,0.86,0.97,0.97,0.97
24,0.86,0.97,0.97,0.97
25,0.86,0.97,0.97,0.97
26,0.86,0.97,0.97,0.97
27,0.86,0.97,0.97,0.97
28,0.86,0.97,0.97,0.97
29,0.86,0.97,0.97,0.97
30,0.86,0.97,0.97,0.97
31,0.86,0.97,0.97,0.97
32,0.86,0.97,0.97,0.97
33,0.86,0.97,0.97,0.97
34,0.86,0.97,0.97,0.97
35,0.86,0.97,0.97,0.97
36,0.86,0.97,0.97,0.97
37,0.86,0.97,0.97,0.97
38,0.86,0.97,0.97,0.97
39,0.86,0.97,0.97,0.97
40,0.86,0.97,0.97,0.97
41,0.86,0.97,0.97,0.97
42,0.86,0.97,0.97,0.97
43,0.86,0.97,0.97,0.97
44,0.86,0.97,0.97,0.97
45,0.86,0.97,0.97,0.97
46,0.86,0.97,0.97,0.97
47,0.86,0.97,0.97,0.97
48,0.86,0.97,0.97,0.97
49,0.86,0.97,0.97,0.97
50,0.86,0.97,0.97,0.97
51,0.86,0.97,0.97,0.97
52,0.86,0.97,0.97,0.97
53,0.86,0.97,0.97,0.97
54,0.86,0.97,0.97,0.97
55,0.86,0.97,0.97,0.97
56,0.86,0.97,0.97,0.97
57,0.86,0.97,0.97,0.97
58,0.86,0.97,0.97,0.97
59,0.86,0.97,0.97,0.97
60,0.86,0.97,0.97,0.97
61,0.86,0.97,0.97,0.97
62,0.86,0.97,0.97,0.97
63,0.86,0.97,0.97,0.97
64,0.86,0.97,0.97,0.97
65,0.86,0.97,0.97,0.97
66,0.86,0.97,0.97,0.97
67,0.86,0.97,0.97,0.97
68,0.86,0.97,0.97,0.97
69,0.86,0.97,0.97,0.97
70,0.86,0.97,0.97,0.97
71,0.86,0.97,0.97,0.97
72,0.86,0.97,0.97,0.97
73,0.86,0.97,0.97,0.97
74,0.86,0.97,0.97,0.97
75,0.86,0.97,0.97,0.97
76,0.86,0.97,0.97,0.97
77,0.86,0.97,0.97,0.97
78,0.86,0.97,0.97,0.97
79,0.86,0.97,0.97,0.97
80,0.86,0.97,0.97,0.97
81,0.86,0.97,0.97,0.97
82,0.86,0.97,0.97,0.97
83,0.86,0.97,0.97,0.97
84,0.86,0.97,0.97,0.97
85,0.86,0.97,0.97,0.97
86,0.86,0.97,0.97,0.97
87,0.86,0.97,0.97,0.97
88,0.86,0.97,0.97,0.97
89,0.86,0.97,0.97,0.97
90,0.86,0.97,0.97,0.97
91,0.86,0.97,0.97,0.97
92,0.86,0.97,0.97,0.97
93,0.86,0.97,0.97,0.97
94,0.86,0.97,0.97,0.97
95,0.86,0.97,0.97,0.97
96,0.86,0.97,0.97,0.97
97,0.86,0.97,0.97,0.97
98,0.86,0.97,0.97,0.97
99,0.86,0.97,0.97,0.97
