,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.4,0.51,0.51,0.51
1,0.4,0.51,0.51,0.51
2,0.4,0.51,0.51,0.51
3,0.4,0.51,0.51,0.51
4,0.4,0.51,0.51,0.51
5,0.4,0.51,0.51,0.51
6,0.4,0.51,0.51,0.51
7,0.4,0.51,0.51,0.51
8,0.4,0.51,0.51,0.51
9,0.4,0.51,0.51,0.51
10,0.4,0.51,0.4,0.4
11,0.4,0.51,0.51,0.51
12,0.4,0.51,0.51,0.51
13,0.4,0.51,0.51,0.51
14,0.4,0.51,0.51,0.51
15,0.4,0.51,0.4,0.4
16,0.4,0.51,0.4,0.4
17,0.4,0.51,0.4,0.4
18,0.4,0.51,0.4,0.4
19,0.4,0.51,0.4,0.4
20,0.4,0.51,0.51,0.4
21,0.4,0.51,0.4,0.4
22,0.4,0.51,0.4,0.4
23,0.4,0.51,0.4,0.4
24,0.4,0.51,0.4,0.4
25,0.4,0.51,0.4,0.4
26,0.4,0.51,0.4,0.4
27,0.4,0.51,0.4,0.4
28,0.4,0.51,0.4,0.4
29,0.4,0.51,0.4,0.4
30,0.4,0.51,0.4,0.4
31,0.4,0.51,0.4,0.4
32,0.4,0.51,0.4,0.4
33,0.4,0.51,0.4,0.4
34,0.4,0.51,0.4,0.4
35,0.4,0.51,0.4,0.4
36,0.4,0.51,0.4,0.4
37,0.4,0.51,0.4,0.4
38,0.4,0.51,0.4,0.4
39,0.4,0.51,0.4,0.4
40,0.4,0.51,0.4,0.4
41,0.4,0.51,0.4,0.4
42,0.4,0.51,0.4,0.4
43,0.4,0.51,0.4,0.4
44,0.4,0.51,0.4,0.4
45,0.4,0.51,0.4,0.4
46,0.4,0.51,0.4,0.4
47,0.4,0.51,0.4,0.4
48,0.4,0.51,0.4,0.4
49,0.4,0.51,0.4,0.4
