,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.7,0.58,0.58,0.58
1,0.7,0.58,0.58,0.58
2,0.7,0.58,0.58,0.58
3,0.7,0.58,0.58,0.58
4,0.7,0.58,0.58,0.58
5,0.7,0.58,0.58,0.58
6,0.7,0.58,0.58,0.58
7,0.7,0.58,0.58,0.58
8,0.7,0.58,0.58,0.58
9,0.7,0.58,0.58,0.58
10,0.7,0.58,0.58,0.58
11,0.7,0.58,0.58,0.58
12,0.7,0.58,0.58,0.58
13,0.7,0.58,0.58,0.58
14,0.7,0.58,0.58,0.58
15,0.7,0.58,0.58,0.58
16,0.7,0.58,0.58,0.58
17,0.7,0.58,0.58,0.58
18,0.7,0.58,0.58,0.58
19,0.7,0.58,0.58,0.58
20,0.7,0.58,0.58,0.58
21,0.7,0.58,0.58,0.58
22,0.7,0.58,0.58,0.58
23,0.7,0.58,0.58,0.58
24,0.7,0.58,0.58,0.58
25,0.7,0.58,0.58,0.58
26,0.7,0.58,0.58,0.58
27,0.7,0.58,0.58,0.58
28,0.7,0.58,0.58,0.58
29,0.7,0.58,0.58,0.58
30,0.7,0.58,0.58,0.58
31,0.7,0.58,0.58,0.58
32,0.7,0.58,0.58,0.58
33,0.7,0.58,0.58,0.58
34,0.7,0.58,0.58,0.58
35,0.7,0.58,0.58,0.58
36,0.7,0.58,0.58,0.58
37,0.7,0.58,0.58,0.58
38,0.7,0.58,0.58,0.58
39,0.7,0.58,0.58,0.58
40,0.7,0.58,0.58,0.58
41,0.7,0.58,0.58,0.58
42,0.7,0.58,0.58,0.58
43,0.7,0.58,0.58,0.58
44,0.7,0.58,0.58,0.58
45,0.7,0.58,0.58,0.58
46,0.7,0.58,0.58,0.58
47,0.7,0.58,0.58,0.58
48,0.7,0.58,0.58,0.58
49,0.7,0.58,0.58,0.58
