,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.6,0.76,0.76,0.76
1,0.6,0.76,0.81,0.76
2,0.6,0.76,0.81,0.76
3,0.6,0.76,0.81,0.79
4,0.6,0.76,0.81,0.83
5,0.6,0.76,0.81,0.83
6,0.6,0.76,0.81,0.83
7,0.6,0.76,0.81,0.83
8,0.6,0.76,0.81,0.83
9,0.6,0.76,0.81,0.83
10,0.6,0.76,0.81,0.84
11,0.6,0.76,0.81,0.83
12,0.6,0.76,0.81,0.83
13,0.6,0.76,0.81,0.84
14,0.6,0.76,0.81,0.83
15,0.6,0.76,0.81,0.83
16,0.6,0.76,0.81,0.84
17,0.6,0.76,0.84,0.84
18,0.6,0.76,0.81,0.83
19,0.6,0.76,0.81,0.85
20,0.6,0.76,0.83,0.83
21,0.6,0.76,0.81,0.83
22,0.6,0.76,0.81,0.83
23,0.6,0.76,0.81,0.84
24,0.6,0.76,0.81,0.84
25,0.6,0.76,0.81,0.84
26,0.6,0.76,0.86,0.84
27,0.6,0.76,0.86,0.83
28,0.6,0.76,0.86,0.84
29,0.6,0.76,0.81,0.84
30,0.6,0.76,0.81,0.84
31,0.6,0.76,0.81,0.78
32,0.6,0.76,0.84,0.84
33,0.6,0.76,0.86,0.84
34,0.6,0.76,0.86,0.83
35,0.6,0.76,0.81,0.84
36,0.6,0.76,0.81,0.84
37,0.6,0.76,0.83,0.83
38,0.6,0.76,0.81,0.84
39,0.6,0.76,0.84,0.82
40,0.6,0.76,0.81,0.78
41,0.6,0.76,0.81,0.86
42,0.6,0.76,0.81,0.84
43,0.6,0.76,0.81,0.84
44,0.6,0.76,0.83,0.84
45,0.6,0.76,0.81,0.78
46,0.6,0.76,0.81,0.78
47,0.6,0.76,0.81,0.79
48,0.6,0.76,0.84,0.83
49,0.6,0.76,0.86,0.83
