,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.7,0.56,0.56,0.56
1,0.7,0.56,0.56,0.56
2,0.7,0.56,0.56,0.56
3,0.7,0.56,0.56,0.56
4,0.7,0.56,0.56,0.56
5,0.7,0.56,0.56,0.56
6,0.7,0.56,0.56,0.56
7,0.7,0.56,0.56,0.56
8,0.7,0.56,0.56,0.56
9,0.7,0.56,0.56,0.56
10,0.7,0.56,0.56,0.56
11,0.7,0.56,0.56,0.56
12,0.7,0.56,0.56,0.56
13,0.7,0.56,0.56,0.56
14,0.7,0.56,0.56,0.56
15,0.7,0.56,0.56,0.56
16,0.7,0.56,0.56,0.56
17,0.7,0.56,0.56,0.56
18,0.7,0.56,0.56,0.56
19,0.7,0.56,0.56,0.56
20,0.7,0.56,0.56,0.56
21,0.7,0.56,0.56,0.56
22,0.7,0.56,0.56,0.56
23,0.7,0.56,0.56,0.56
24,0.7,0.56,0.56,0.56
25,0.7,0.56,0.56,0.56
26,0.7,0.56,0.56,0.56
27,0.7,0.56,0.56,0.56
28,0.7,0.56,0.56,0.56
29,0.7,0.56,0.56,0.56
30,0.7,0.56,0.56,0.56
31,0.7,0.56,0.56,0.56
32,0.7,0.56,0.56,0.56
33,0.7,0.56,0.56,0.56
34,0.7,0.56,0.56,0.56
35,0.7,0.56,0.56,0.56
36,0.7,0.56,0.56,0.56
37,0.7,0.56,0.56,0.56
38,0.7,0.56,0.56,0.56
39,0.7,0.56,0.56,0.56
40,0.7,0.56,0.56,0.56
41,0.7,0.56,0.56,0.56
42,0.7,0.56,0.56,0.56
43,0.7,0.56,0.56,0.56
44,0.7,0.56,0.56,0.56
45,0.7,0.56,0.56,0.56
46,0.7,0.56,0.56,0.56
47,0.7,0.56,0.56,0.56
48,0.7,0.56,0.56,0.56
49,0.7,0.56,0.56,0.56
50,0.7,0.56,0.56,0.56
51,0.7,0.56,0.56,0.56
52,0.7,0.56,0.56,0.56
53,0.7,0.56,0.56,0.56
54,0.7,0.56,0.56,0.56
55,0.7,0.56,0.56,0.56
56,0.7,0.56,0.56,0.56
57,0.7,0.56,0.56,0.56
58,0.7,0.56,0.56,0.56
59,0.7,0.56,0.56,0.56
60,0.7,0.56,0.56,0.56
61,0.7,0.56,0.56,0.56
62,0.7,0.56,0.56,0.56
63,0.7,0.56,0.56,0.56
64,0.7,0.56,0.56,0.56
65,0.7,0.56,0.56,0.56
66,0.7,0.56,0.56,0.56
67,0.7,0.56,0.56,0.56
68,0.7,0.56,0.56,0.56
69,0.7,0.56,0.56,0.56
70,0.7,0.56,0.56,0.56
71,0.7,0.56,0.56,0.56
72,0.7,0.56,0.56,0.56
73,0.7,0.56,0.56,0.56
74,0.7,0.56,0.56,0.56
75,0.7,0.56,0.56,0.56
76,0.7,0.56,0.56,0.56
77,0.7,0.56,0.56,0.56
78,0.7,0.56,0.56,0.56
79,0.7,0.56,0.56,0.56
80,0.7,0.56,0.56,0.56
81,0.7,0.56,0.56,0.56
82,0.7,0.56,0.56,0.56
83,0.7,0.56,0.56,0.56
84,0.7,0.56,0.56,0.56
85,0.7,0.56,0.56,0.56
86,0.7,0.56,0.56,0.56
87,0.7,0.56,0.56,0.56
88,0.7,0.56,0.56,0.56
89,0.7,0.56,0.56,0.56
90,0.7,0.56,0.56,0.56
91,0.7,0.56,0.56,0.56
92,0.7,0.56,0.56,0.56
93,0.7,0.56,0.56,0.56
94,0.7,0.56,0.56,0.56
95,0.7,0.56,0.56,0.56
96,0.7,0.56,0.56,0.56
97,0.7,0.56,0.56,0.56
98,0.7,0.56,0.56,0.56
99,0.7,0.56,0.56,0.56
