,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.5,0.59,0.59,0.59
1,0.5,0.59,0.59,0.59
2,0.5,0.59,0.59,0.59
3,0.5,0.59,0.59,0.59
4,0.5,0.59,0.59,0.59
5,0.5,0.59,0.59,0.59
6,0.5,0.59,0.59,0.59
7,0.5,0.59,0.59,0.59
8,0.5,0.59,0.59,0.59
9,0.5,0.59,0.59,0.59
10,0.5,0.59,0.59,0.59
11,0.5,0.59,0.59,0.59
12,0.5,0.59,0.59,0.59
13,0.5,0.59,0.59,0.59
14,0.5,0.59,0.59,0.59
15,0.5,0.59,0.59,0.59
16,0.5,0.59,0.59,0.59
17,0.5,0.59,0.59,0.59
18,0.5,0.59,0.59,0.59
19,0.5,0.59,0.59,0.59
20,0.5,0.59,0.59,0.59
21,0.5,0.59,0.59,0.59
22,0.5,0.59,0.59,0.59
23,0.5,0.59,0.59,0.59
24,0.5,0.59,0.59,0.59
25,0.5,0.59,0.59,0.59
26,0.5,0.59,0.59,0.59
27,0.5,0.59,0.59,0.59
28,0.5,0.59,0.59,0.59
29,0.5,0.59,0.59,0.59
30,0.5,0.59,0.59,0.59
31,0.5,0.59,0.59,0.59
32,0.5,0.59,0.59,0.59
33,0.5,0.59,0.59,0.59
34,0.5,0.59,0.59,0.59
35,0.5,0.59,0.59,0.59
36,0.5,0.59,0.59,0.59
37,0.5,0.59,0.59,0.59
38,0.5,0.59,0.59,0.59
39,0.5,0.59,0.59,0.59
40,0.5,0.59,0.59,0.59
41,0.5,0.59,0.59,0.59
42,0.5,0.59,0.59,0.59
43,0.5,0.59,0.59,0.59
44,0.5,0.59,0.59,0.59
45,0.5,0.59,0.59,0.59
46,0.5,0.59,0.59,0.59
47,0.5,0.59,0.59,0.59
48,0.5,0.59,0.59,0.59
49,0.5,0.59,0.59,0.59
