,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.01,0.25,0.25,0.25
1,0.01,0.25,0.01,0.02
2,0.01,0.25,0.01,0.04
3,0.01,0.25,0.02,0.04
4,0.01,0.25,0.01,0.04
5,0.01,0.25,0.01,0.04
6,0.01,0.25,0.01,0.04
7,0.01,0.25,0.02,0.04
8,0.01,0.25,0.01,0.04
9,0.01,0.25,0.02,0.04
10,0.01,0.25,0.02,0.04
11,0.01,0.25,0.02,0.06
12,0.01,0.25,0.04,0.04
13,0.01,0.25,0.04,0.04
14,0.01,0.25,0.04,0.04
15,0.01,0.25,0.01,0.04
16,0.01,0.25,0.04,0.04
17,0.01,0.25,0.02,0.04
18,0.01,0.25,0.02,0.06
19,0.01,0.25,0.04,0.04
20,0.01,0.25,0.04,0.04
21,0.01,0.25,0.04,0.06
22,0.01,0.25,0.04,0.04
23,0.01,0.25,0.04,0.05
24,0.01,0.25,0.02,0.04
25,0.01,0.25,0.04,0.04
26,0.01,0.25,0.04,0.05
27,0.01,0.25,0.04,0.04
28,0.01,0.25,0.04,0.06
29,0.01,0.25,0.04,0.04
30,0.01,0.25,0.04,0.04
31,0.01,0.25,0.04,0.04
32,0.01,0.25,0.04,0.04
33,0.01,0.25,0.04,0.04
34,0.01,0.25,0.04,0.04
35,0.01,0.25,0.04,0.04
36,0.01,0.25,0.04,0.06
37,0.01,0.25,0.04,0.04
38,0.01,0.25,0.04,0.04
39,0.01,0.25,0.04,0.04
40,0.01,0.25,0.04,0.04
41,0.01,0.25,0.04,0.04
42,0.01,0.25,0.04,0.04
43,0.01,0.25,0.04,0.04
44,0.01,0.25,0.04,0.04
45,0.01,0.25,0.04,0.04
46,0.01,0.25,0.04,0.04
47,0.01,0.25,0.04,0.04
48,0.01,0.25,0.04,0.04
49,0.01,0.25,0.04,0.04
