,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.09,0.41,0.41,0.41
1,0.09,0.41,0.14,0.18
2,0.09,0.41,0.09,0.13
3,0.09,0.41,0.15,0.19
4,0.09,0.41,0.13,0.08
5,0.09,0.41,0.08,0.13
6,0.09,0.41,0.07,0.07
7,0.09,0.41,0.08,0.07
8,0.09,0.41,0.07,0.08
9,0.09,0.41,0.06,0.08
10,0.09,0.41,0.05,0.07
11,0.09,0.41,0.07,0.07
12,0.09,0.41,0.06,0.05
13,0.09,0.41,0.07,0.07
14,0.09,0.41,0.05,0.07
15,0.09,0.41,0.1,0.1
16,0.09,0.41,0.07,0.1
17,0.09,0.41,0.07,0.09
18,0.09,0.41,0.05,0.09
19,0.09,0.41,0.09,0.1
20,0.09,0.41,0.07,0.09
21,0.09,0.41,0.05,0.1
22,0.09,0.41,0.08,0.1
23,0.09,0.41,0.09,0.1
24,0.09,0.41,0.1,0.1
25,0.09,0.41,0.07,0.1
26,0.09,0.41,0.06,0.1
27,0.09,0.41,0.07,0.1
28,0.09,0.41,0.05,0.1
29,0.09,0.41,0.09,0.1
30,0.09,0.41,0.07,0.1
31,0.09,0.41,0.09,0.1
32,0.09,0.41,0.07,0.1
33,0.09,0.41,0.09,0.1
34,0.09,0.41,0.08,0.1
35,0.09,0.41,0.05,0.1
36,0.09,0.41,0.09,0.1
37,0.09,0.41,0.07,0.1
38,0.09,0.41,0.1,0.1
39,0.09,0.41,0.07,0.1
40,0.09,0.41,0.08,0.1
41,0.09,0.41,0.08,0.1
42,0.09,0.41,0.05,0.1
43,0.09,0.41,0.08,0.1
44,0.09,0.41,0.07,0.1
45,0.09,0.41,0.09,0.1
46,0.09,0.41,0.1,0.1
47,0.09,0.41,0.1,0.1
48,0.09,0.41,0.1,0.1
49,0.09,0.41,0.1,0.1
50,0.09,0.41,0.09,0.1
51,0.09,0.41,0.09,0.1
52,0.09,0.41,0.09,0.1
53,0.09,0.41,0.09,0.1
54,0.09,0.41,0.1,0.1
55,0.09,0.41,0.1,0.1
56,0.09,0.41,0.1,0.1
57,0.09,0.41,0.09,0.1
58,0.09,0.41,0.09,0.1
59,0.09,0.41,0.1,0.1
60,0.09,0.41,0.08,0.1
61,0.09,0.41,0.1,0.1
62,0.09,0.41,0.09,0.1
63,0.09,0.41,0.1,0.1
64,0.09,0.41,0.09,0.1
65,0.09,0.41,0.08,0.1
66,0.09,0.41,0.09,0.1
67,0.09,0.41,0.09,0.1
68,0.09,0.41,0.1,0.1
69,0.09,0.41,0.1,0.1
70,0.09,0.41,0.1,0.1
71,0.09,0.41,0.09,0.1
72,0.09,0.41,0.1,0.1
73,0.09,0.41,0.1,0.1
74,0.09,0.41,0.09,0.1
75,0.09,0.41,0.07,0.1
76,0.09,0.41,0.09,0.1
77,0.09,0.41,0.1,0.1
78,0.09,0.41,0.08,0.1
79,0.09,0.41,0.08,0.1
80,0.09,0.41,0.09,0.1
81,0.09,0.41,0.1,0.1
82,0.09,0.41,0.09,0.1
83,0.09,0.41,0.09,0.1
84,0.09,0.41,0.1,0.1
85,0.09,0.41,0.07,0.1
86,0.09,0.41,0.09,0.1
87,0.09,0.41,0.07,0.1
88,0.09,0.41,0.09,0.1
89,0.09,0.41,0.09,0.1
90,0.09,0.41,0.09,0.1
91,0.09,0.41,0.07,0.1
92,0.09,0.41,0.07,0.1
93,0.09,0.41,0.05,0.1
94,0.09,0.41,0.07,0.1
95,0.09,0.41,0.1,0.1
96,0.09,0.41,0.1,0.1
97,0.09,0.41,0.1,0.1
98,0.09,0.41,0.1,0.1
99,0.09,0.41,0.08,0.1
