,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.8,0.74,0.76,0.76
1,0.8,0.74,0.95,0.87
2,0.8,0.74,0.95,0.92
3,0.8,0.74,0.95,0.92
4,0.8,0.74,0.95,0.92
5,0.8,0.74,0.95,0.92
6,0.8,0.74,0.95,0.92
7,0.8,0.74,0.92,0.92
8,0.8,0.74,0.92,0.92
9,0.8,0.74,0.95,0.92
10,0.8,0.74,0.92,0.9
11,0.8,0.74,0.95,0.92
12,0.8,0.74,0.92,0.92
13,0.8,0.74,0.92,0.9
14,0.8,0.74,0.92,0.9
15,0.8,0.74,0.92,0.89
16,0.8,0.74,0.92,0.91
17,0.8,0.74,0.92,0.9
18,0.8,0.74,0.92,0.89
19,0.8,0.74,0.92,0.9
20,0.8,0.74,0.92,0.9
21,0.8,0.74,0.92,0.89
22,0.8,0.74,0.92,0.9
23,0.8,0.74,0.92,0.9
24,0.8,0.74,0.92,0.89
25,0.8,0.74,0.92,0.89
26,0.8,0.74,0.92,0.89
27,0.8,0.74,0.92,0.9
28,0.8,0.74,0.92,0.89
29,0.8,0.74,0.92,0.89
30,0.8,0.74,0.92,0.9
31,0.8,0.74,0.92,0.89
32,0.8,0.74,0.92,0.89
33,0.8,0.74,0.92,0.9
34,0.8,0.74,0.92,0.89
35,0.8,0.74,0.92,0.9
36,0.8,0.74,0.92,0.89
37,0.8,0.74,0.92,0.89
38,0.8,0.74,0.92,0.9
39,0.8,0.74,0.92,0.89
40,0.8,0.74,0.92,0.89
41,0.8,0.74,0.92,0.9
42,0.8,0.74,0.92,0.9
43,0.8,0.74,0.92,0.9
44,0.8,0.74,0.92,0.89
45,0.8,0.74,0.92,0.9
46,0.8,0.74,0.92,0.89
47,0.8,0.74,0.92,0.9
48,0.8,0.74,0.92,0.89
49,0.8,0.74,0.92,0.89
