,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.2,0.19,0.19,0.19
1,0.2,0.19,0.19,0.19
2,0.2,0.19,0.19,0.19
3,0.2,0.19,0.19,0.19
4,0.2,0.19,0.19,0.19
5,0.2,0.19,0.19,0.19
6,0.2,0.19,0.19,0.19
7,0.2,0.19,0.19,0.19
8,0.2,0.19,0.19,0.19
9,0.2,0.19,0.19,0.19
10,0.2,0.19,0.19,0.19
11,0.2,0.19,0.19,0.19
12,0.2,0.19,0.19,0.19
13,0.2,0.19,0.19,0.19
14,0.2,0.19,0.19,0.19
15,0.2,0.19,0.19,0.19
16,0.2,0.19,0.19,0.19
17,0.2,0.19,0.19,0.19
18,0.2,0.19,0.19,0.19
19,0.2,0.19,0.19,0.19
20,0.2,0.19,0.19,0.19
21,0.2,0.19,0.19,0.19
22,0.2,0.19,0.19,0.19
23,0.2,0.19,0.19,0.19
24,0.2,0.19,0.19,0.19
25,0.2,0.19,0.19,0.19
26,0.2,0.19,0.19,0.19
27,0.2,0.19,0.19,0.19
28,0.2,0.19,0.19,0.19
29,0.2,0.19,0.19,0.19
30,0.2,0.19,0.19,0.19
31,0.2,0.19,0.19,0.19
32,0.2,0.19,0.19,0.19
33,0.2,0.19,0.19,0.19
34,0.2,0.19,0.19,0.19
35,0.2,0.19,0.19,0.19
36,0.2,0.19,0.19,0.19
37,0.2,0.19,0.19,0.19
38,0.2,0.19,0.19,0.19
39,0.2,0.19,0.19,0.19
40,0.2,0.19,0.19,0.19
41,0.2,0.19,0.19,0.19
42,0.2,0.19,0.19,0.19
43,0.2,0.19,0.19,0.19
44,0.2,0.19,0.19,0.19
45,0.2,0.19,0.19,0.19
46,0.2,0.19,0.19,0.19
47,0.2,0.19,0.19,0.19
48,0.2,0.19,0.19,0.19
49,0.2,0.19,0.19,0.19
