,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.9,0.97,0.97,0.97
1,0.9,0.97,0.97,0.97
2,0.9,0.97,0.97,0.97
3,0.9,0.97,0.97,0.97
4,0.9,0.97,0.97,0.97
5,0.9,0.97,0.97,0.97
6,0.9,0.97,0.97,0.97
7,0.9,0.97,0.97,0.97
8,0.9,0.97,0.97,0.97
9,0.9,0.97,0.97,0.97
10,0.9,0.97,0.97,0.97
11,0.9,0.97,0.97,0.97
12,0.9,0.97,0.97,0.97
13,0.9,0.97,0.97,0.97
14,0.9,0.97,0.97,0.97
15,0.9,0.97,0.97,0.97
16,0.9,0.97,0.97,0.97
17,0.9,0.97,0.97,0.97
18,0.9,0.97,0.97,0.97
19,0.9,0.97,0.97,0.97
20,0.9,0.97,0.97,0.97
21,0.9,0.97,0.97,0.97
22,0.9,0.97,0.97,0.97
23,0.9,0.97,0.97,0.97
24,0.9,0.97,0.97,0.97
25,0.9,0.97,0.97,0.97
26,0.9,0.97,0.97,0.97
27,0.9,0.97,0.97,0.97
28,0.9,0.97,0.97,0.97
29,0.9,0.97,0.97,0.97
30,0.9,0.97,0.97,0.97
31,0.9,0.97,0.97,0.97
32,0.9,0.97,0.97,0.97
33,0.9,0.97,0.97,0.97
34,0.9,0.97,0.97,0.97
35,0.9,0.97,0.97,0.97
36,0.9,0.97,0.97,0.97
37,0.9,0.97,0.97,0.97
38,0.9,0.97,0.97,0.97
39,0.9,0.97,0.97,0.97
40,0.9,0.97,0.97,0.98
41,0.9,0.97,0.97,0.97
42,0.9,0.97,0.97,0.98
43,0.9,0.97,0.97,0.98
44,0.9,0.97,0.97,0.97
45,0.9,0.97,0.97,0.97
46,0.9,0.97,0.97,0.98
47,0.9,0.97,0.97,0.97
48,0.9,0.97,0.97,0.98
49,0.9,0.97,0.97,0.98
50,0.9,0.97,0.97,0.98
51,0.9,0.97,0.97,0.98
52,0.9,0.97,0.97,0.98
53,0.9,0.97,0.97,0.98
54,0.9,0.97,0.97,0.98
55,0.9,0.97,0.97,0.97
56,0.9,0.97,0.97,0.97
57,0.9,0.97,0.97,0.98
58,0.9,0.97,0.97,0.97
59,0.9,0.97,0.97,0.98
60,0.9,0.97,0.97,0.98
61,0.9,0.97,0.97,0.98
62,0.9,0.97,0.97,0.98
63,0.9,0.97,0.97,0.98
64,0.9,0.97,0.97,0.98
65,0.9,0.97,0.97,0.98
66,0.9,0.97,0.97,0.98
67,0.9,0.97,0.97,0.97
68,0.9,0.97,0.97,0.98
69,0.9,0.97,0.97,0.98
70,0.9,0.97,0.97,0.98
71,0.9,0.97,0.97,0.98
72,0.9,0.97,0.97,0.98
73,0.9,0.97,0.97,0.98
74,0.9,0.97,0.97,0.98
75,0.9,0.97,0.97,0.98
76,0.9,0.97,0.97,0.98
77,0.9,0.97,0.97,0.98
78,0.9,0.97,0.97,0.98
79,0.9,0.97,0.97,0.98
80,0.9,0.97,0.97,0.98
81,0.9,0.97,0.97,0.98
82,0.9,0.97,0.97,0.98
83,0.9,0.97,0.97,0.98
84,0.9,0.97,0.97,0.98
85,0.9,0.97,0.97,0.98
86,0.9,0.97,0.97,0.98
87,0.9,0.97,0.97,0.98
88,0.9,0.97,0.97,0.98
89,0.9,0.97,0.97,0.98
90,0.9,0.97,0.97,0.98
91,0.9,0.97,0.97,0.98
92,0.9,0.97,0.97,0.98
93,0.9,0.97,0.97,0.98
94,0.9,0.97,0.97,0.98
95,0.9,0.97,0.97,0.98
96,0.9,0.97,0.97,0.98
97,0.9,0.97,0.97,0.98
98,0.9,0.97,0.97,0.98
99,0.9,0.97,0.97,0.98
