,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.3,0.24,0.24,0.24
1,0.3,0.24,0.05,0.06
2,0.3,0.24,0.05,0.01
3,0.3,0.24,0.02,0.02
4,0.3,0.24,0.02,0.02
5,0.3,0.24,0.02,0.03
6,0.3,0.24,0.02,0.03
7,0.3,0.24,0.02,0.03
8,0.3,0.24,0.03,0.03
9,0.3,0.24,0.03,0.03
10,0.3,0.24,0.02,0.02
11,0.3,0.24,0.02,0.02
12,0.3,0.24,0.02,0.02
13,0.3,0.24,0.03,0.02
14,0.3,0.24,0.03,0.02
15,0.3,0.24,0.02,0.02
16,0.3,0.24,0.02,0.02
17,0.3,0.24,0.02,0.02
18,0.3,0.24,0.02,0.02
19,0.3,0.24,0.02,0.02
20,0.3,0.24,0.02,0.02
21,0.3,0.24,0.02,0.02
22,0.3,0.24,0.02,0.02
23,0.3,0.24,0.02,0.02
24,0.3,0.24,0.02,0.02
25,0.3,0.24,0.02,0.02
26,0.3,0.24,0.03,0.02
27,0.3,0.24,0.02,0.02
28,0.3,0.24,0.02,0.02
29,0.3,0.24,0.02,0.02
30,0.3,0.24,0.02,0.02
31,0.3,0.24,0.03,0.02
32,0.3,0.24,0.03,0.02
33,0.3,0.24,0.02,0.02
34,0.3,0.24,0.02,0.02
35,0.3,0.24,0.02,0.02
36,0.3,0.24,0.02,0.02
37,0.3,0.24,0.03,0.02
38,0.3,0.24,0.03,0.02
39,0.3,0.24,0.02,0.02
40,0.3,0.24,0.02,0.02
41,0.3,0.24,0.02,0.02
42,0.3,0.24,0.02,0.02
43,0.3,0.24,0.03,0.02
44,0.3,0.24,0.02,0.02
45,0.3,0.24,0.02,0.02
46,0.3,0.24,0.03,0.02
47,0.3,0.24,0.02,0.02
48,0.3,0.24,0.03,0.02
49,0.3,0.24,0.02,0.02
