,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.02,0.49,0.66,0.69
1,0.02,0.49,0.02,0.02
2,0.02,0.49,0.02,0.02
3,0.02,0.49,0.02,0.02
4,0.02,0.49,0.02,0.02
5,0.02,0.49,0.02,0.02
6,0.02,0.49,0.02,0.02
7,0.02,0.49,0.98,0.99
8,0.02,0.49,0.02,0.02
9,0.02,0.49,0.02,0.01
10,0.02,0.49,0.02,0.01
11,0.02,0.49,0.01,0.01
12,0.02,0.49,0.02,0.02
13,0.02,0.49,0.02,0.01
14,0.02,0.49,0.02,0.02
15,0.02,0.49,0.02,0.02
16,0.02,0.49,0.02,0.02
17,0.02,0.49,0.02,0.02
18,0.02,0.49,0.02,0.02
19,0.02,0.49,0.02,0.02
20,0.02,0.49,0.02,0.02
21,0.02,0.49,0.02,0.02
22,0.02,0.49,0.02,0.01
23,0.02,0.49,0.02,0.02
24,0.02,0.49,0.02,0.02
25,0.02,0.49,0.02,0.02
26,0.02,0.49,0.02,0.02
27,0.02,0.49,0.02,0.02
28,0.02,0.49,0.02,0.02
29,0.02,0.49,0.02,0.02
30,0.02,0.49,0.02,0.02
31,0.02,0.49,0.02,0.02
32,0.02,0.49,0.02,0.02
33,0.02,0.49,0.02,0.02
34,0.02,0.49,0.02,0.02
35,0.02,0.49,0.02,0.02
36,0.02,0.49,0.02,0.02
37,0.02,0.49,0.02,0.02
38,0.02,0.49,0.02,0.02
39,0.02,0.49,0.02,0.02
40,0.02,0.49,0.02,0.02
41,0.02,0.49,0.02,0.02
42,0.02,0.49,0.02,0.02
43,0.02,0.49,0.02,0.02
44,0.02,0.49,0.02,0.02
45,0.02,0.49,0.02,0.01
46,0.02,0.49,0.02,0.01
47,0.02,0.49,0.01,0.01
48,0.02,0.49,0.02,0.01
49,0.02,0.49,0.02,0.02
