,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.6,0.37,0.37,0.37
1,0.6,0.37,0.37,0.37
2,0.6,0.37,0.37,0.37
3,0.6,0.37,0.37,0.37
4,0.6,0.37,0.37,0.37
5,0.6,0.37,0.37,0.37
6,0.6,0.37,0.37,0.37
7,0.6,0.37,0.37,0.37
8,0.6,0.37,0.37,0.37
9,0.6,0.37,0.37,0.37
10,0.6,0.37,0.37,0.37
11,0.6,0.37,0.37,0.37
12,0.6,0.37,0.37,0.37
13,0.6,0.37,0.37,0.37
14,0.6,0.37,0.37,0.37
15,0.6,0.37,0.37,0.37
16,0.6,0.37,0.37,0.37
17,0.6,0.37,0.37,0.37
18,0.6,0.37,0.37,0.37
19,0.6,0.37,0.37,0.37
20,0.6,0.37,0.37,0.37
21,0.6,0.37,0.37,0.37
22,0.6,0.37,0.37,0.37
23,0.6,0.37,0.37,0.37
24,0.6,0.37,0.37,0.37
25,0.6,0.37,0.37,0.37
26,0.6,0.37,0.37,0.37
27,0.6,0.37,0.37,0.37
28,0.6,0.37,0.37,0.37
29,0.6,0.37,0.37,0.37
30,0.6,0.37,0.37,0.37
31,0.6,0.37,0.37,0.37
32,0.6,0.37,0.37,0.37
33,0.6,0.37,0.37,0.37
34,0.6,0.37,0.37,0.37
35,0.6,0.37,0.37,0.37
36,0.6,0.37,0.37,0.37
37,0.6,0.37,0.37,0.37
38,0.6,0.37,0.37,0.37
39,0.6,0.37,0.37,0.37
40,0.6,0.37,0.37,0.37
41,0.6,0.37,0.37,0.37
42,0.6,0.37,0.37,0.37
43,0.6,0.37,0.37,0.37
44,0.6,0.37,0.37,0.37
45,0.6,0.37,0.37,0.37
46,0.6,0.37,0.37,0.37
47,0.6,0.37,0.37,0.37
48,0.6,0.37,0.37,0.37
49,0.6,0.37,0.37,0.37
50,0.6,0.37,0.37,0.37
51,0.6,0.37,0.37,0.37
52,0.6,0.37,0.37,0.37
53,0.6,0.37,0.37,0.37
54,0.6,0.37,0.37,0.37
55,0.6,0.37,0.37,0.37
56,0.6,0.37,0.37,0.37
57,0.6,0.37,0.37,0.37
58,0.6,0.37,0.37,0.37
59,0.6,0.37,0.37,0.37
60,0.6,0.37,0.37,0.37
61,0.6,0.37,0.37,0.37
62,0.6,0.37,0.37,0.37
63,0.6,0.37,0.37,0.37
64,0.6,0.37,0.37,0.37
65,0.6,0.37,0.37,0.37
66,0.6,0.37,0.37,0.37
67,0.6,0.37,0.37,0.37
68,0.6,0.37,0.37,0.37
69,0.6,0.37,0.37,0.37
70,0.6,0.37,0.37,0.37
71,0.6,0.37,0.37,0.37
72,0.6,0.37,0.37,0.37
73,0.6,0.37,0.37,0.37
74,0.6,0.37,0.37,0.37
75,0.6,0.37,0.37,0.37
76,0.6,0.37,0.37,0.37
77,0.6,0.37,0.37,0.37
78,0.6,0.37,0.37,0.37
79,0.6,0.37,0.37,0.37
80,0.6,0.37,0.37,0.37
81,0.6,0.37,0.37,0.37
82,0.6,0.37,0.37,0.37
83,0.6,0.37,0.37,0.37
84,0.6,0.37,0.37,0.37
85,0.6,0.37,0.37,0.37
86,0.6,0.37,0.37,0.37
87,0.6,0.37,0.37,0.37
88,0.6,0.37,0.37,0.37
89,0.6,0.37,0.37,0.37
90,0.6,0.37,0.37,0.37
91,0.6,0.37,0.37,0.37
92,0.6,0.37,0.37,0.37
93,0.6,0.37,0.37,0.37
94,0.6,0.37,0.37,0.37
95,0.6,0.37,0.37,0.37
96,0.6,0.37,0.37,0.37
97,0.6,0.37,0.37,0.37
98,0.6,0.37,0.37,0.37
99,0.6,0.37,0.37,0.37
