,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.97,0.55,0.55,0.55
1,0.97,0.55,0.98,0.98
2,0.97,0.55,0.98,0.98
3,0.97,0.55,0.97,0.98
4,0.97,0.55,0.97,0.98
5,0.97,0.55,0.97,0.98
6,0.97,0.55,0.98,0.98
7,0.97,0.55,0.98,0.98
8,0.97,0.55,0.97,0.98
9,0.97,0.55,0.97,0.98
10,0.97,0.55,0.97,0.97
11,0.97,0.55,0.97,0.98
12,0.97,0.55,0.97,0.98
13,0.97,0.55,0.97,0.97
14,0.97,0.55,0.97,0.97
15,0.97,0.55,0.97,0.97
16,0.97,0.55,0.97,0.97
17,0.97,0.55,0.97,0.97
18,0.97,0.55,0.97,0.97
19,0.97,0.55,0.97,0.97
20,0.97,0.55,0.97,0.97
21,0.97,0.55,0.97,0.97
22,0.97,0.55,0.97,0.97
23,0.97,0.55,0.97,0.97
24,0.97,0.55,0.97,0.97
25,0.97,0.55,0.97,0.97
26,0.97,0.55,0.97,0.97
27,0.97,0.55,0.97,0.97
28,0.97,0.55,0.97,0.97
29,0.97,0.55,0.97,0.97
30,0.97,0.55,0.97,0.97
31,0.97,0.55,0.97,0.97
32,0.97,0.55,0.97,0.97
33,0.97,0.55,0.97,0.97
34,0.97,0.55,0.97,0.97
35,0.97,0.55,0.97,0.97
36,0.97,0.55,0.97,0.97
37,0.97,0.55,0.97,0.97
38,0.97,0.55,0.97,0.97
39,0.97,0.55,0.97,0.97
40,0.97,0.55,0.97,0.97
41,0.97,0.55,0.97,0.97
42,0.97,0.55,0.97,0.97
43,0.97,0.55,0.97,0.97
44,0.97,0.55,0.97,0.97
45,0.97,0.55,0.97,0.97
46,0.97,0.55,0.97,0.97
47,0.97,0.55,0.97,0.97
48,0.97,0.55,0.97,0.97
49,0.97,0.55,0.97,0.97
