,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.9,0.55,0.56,0.56
1,0.9,0.55,0.97,0.82
2,0.9,0.55,0.97,0.83
3,0.9,0.55,0.97,0.82
4,0.9,0.55,0.97,0.83
5,0.9,0.55,0.97,0.83
6,0.9,0.55,0.97,0.83
7,0.9,0.55,0.97,0.83
8,0.9,0.55,0.97,0.82
9,0.9,0.55,0.97,0.83
10,0.9,0.55,0.97,0.83
11,0.9,0.55,0.97,0.83
12,0.9,0.55,0.97,0.83
13,0.9,0.55,0.97,0.83
14,0.9,0.55,0.97,0.83
15,0.9,0.55,0.97,0.83
16,0.9,0.55,0.97,0.83
17,0.9,0.55,0.97,0.83
18,0.9,0.55,0.97,0.83
19,0.9,0.55,0.97,0.83
20,0.9,0.55,0.97,0.83
21,0.9,0.55,0.97,0.83
22,0.9,0.55,0.97,0.83
23,0.9,0.55,0.97,0.83
24,0.9,0.55,0.97,0.83
25,0.9,0.55,0.97,0.83
26,0.9,0.55,0.97,0.83
27,0.9,0.55,0.97,0.79
28,0.9,0.55,0.97,0.83
29,0.9,0.55,0.97,0.83
30,0.9,0.55,0.97,0.83
31,0.9,0.55,0.97,0.83
32,0.9,0.55,0.97,0.83
33,0.9,0.55,0.97,0.83
34,0.9,0.55,0.97,0.83
35,0.9,0.55,0.97,0.83
36,0.9,0.55,0.97,0.83
37,0.9,0.55,0.97,0.83
38,0.9,0.55,0.97,0.83
39,0.9,0.55,0.97,0.83
40,0.9,0.55,0.97,0.79
41,0.9,0.55,0.97,0.79
42,0.9,0.55,0.97,0.83
43,0.9,0.55,0.97,0.83
44,0.9,0.55,0.97,0.79
45,0.9,0.55,0.97,0.81
46,0.9,0.55,0.97,0.79
47,0.9,0.55,0.97,0.78
48,0.9,0.55,0.97,0.78
49,0.9,0.55,0.97,0.78
50,0.9,0.55,0.97,0.78
51,0.9,0.55,0.97,0.78
52,0.9,0.55,0.97,0.78
53,0.9,0.55,0.97,0.78
54,0.9,0.55,0.97,0.78
55,0.9,0.55,0.97,0.78
56,0.9,0.55,0.97,0.78
57,0.9,0.55,0.97,0.79
58,0.9,0.55,0.97,0.78
59,0.9,0.55,0.97,0.79
60,0.9,0.55,0.97,0.78
61,0.9,0.55,0.97,0.79
62,0.9,0.55,0.97,0.79
63,0.9,0.55,0.97,0.79
64,0.9,0.55,0.97,0.79
65,0.9,0.55,0.97,0.79
66,0.9,0.55,0.97,0.8
67,0.9,0.55,0.97,0.77
68,0.9,0.55,0.97,0.78
69,0.9,0.55,0.97,0.78
70,0.9,0.55,0.97,0.78
71,0.9,0.55,0.97,0.79
72,0.9,0.55,0.97,0.79
73,0.9,0.55,0.97,0.79
74,0.9,0.55,0.97,0.79
75,0.9,0.55,0.97,0.79
76,0.9,0.55,0.97,0.79
77,0.9,0.55,0.97,0.79
78,0.9,0.55,0.97,0.79
79,0.9,0.55,0.97,0.79
80,0.9,0.55,0.97,0.79
81,0.9,0.55,0.97,0.79
82,0.9,0.55,0.97,0.79
83,0.9,0.55,0.97,0.78
84,0.9,0.55,0.97,0.79
85,0.9,0.55,0.97,0.79
86,0.9,0.55,0.97,0.79
87,0.9,0.55,0.97,0.79
88,0.9,0.55,0.97,0.78
89,0.9,0.55,0.97,0.79
90,0.9,0.55,0.97,0.78
91,0.9,0.55,0.97,0.79
92,0.9,0.55,0.97,0.79
93,0.9,0.55,0.97,0.79
94,0.9,0.55,0.97,0.79
95,0.9,0.55,0.97,0.79
96,0.9,0.55,0.97,0.79
97,0.9,0.55,0.97,0.79
98,0.9,0.55,0.97,0.79
99,0.9,0.55,0.97,0.79
