,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.7,0.84,0.84,0.84
1,0.7,0.84,0.84,0.84
2,0.7,0.84,0.84,0.84
3,0.7,0.84,0.84,0.84
4,0.7,0.84,0.84,0.84
5,0.7,0.84,0.84,0.84
6,0.7,0.84,0.84,0.84
7,0.7,0.84,0.84,0.84
8,0.7,0.84,0.84,0.84
9,0.7,0.84,0.84,0.84
10,0.7,0.84,0.84,0.84
11,0.7,0.84,0.84,0.84
12,0.7,0.84,0.84,0.84
13,0.7,0.84,0.84,0.84
14,0.7,0.84,0.84,0.84
15,0.7,0.84,0.84,0.84
16,0.7,0.84,0.84,0.84
17,0.7,0.84,0.84,0.84
18,0.7,0.84,0.84,0.84
19,0.7,0.84,0.84,0.84
20,0.7,0.84,0.84,0.84
21,0.7,0.84,0.84,0.84
22,0.7,0.84,0.84,0.84
23,0.7,0.84,0.84,0.84
24,0.7,0.84,0.84,0.84
25,0.7,0.84,0.84,0.84
26,0.7,0.84,0.84,0.84
27,0.7,0.84,0.84,0.84
28,0.7,0.84,0.84,0.84
29,0.7,0.84,0.84,0.84
30,0.7,0.84,0.84,0.84
31,0.7,0.84,0.84,0.84
32,0.7,0.84,0.84,0.84
33,0.7,0.84,0.84,0.84
34,0.7,0.84,0.84,0.84
35,0.7,0.84,0.84,0.84
36,0.7,0.84,0.84,0.84
37,0.7,0.84,0.84,0.84
38,0.7,0.84,0.84,0.84
39,0.7,0.84,0.84,0.84
40,0.7,0.84,0.84,0.84
41,0.7,0.84,0.84,0.84
42,0.7,0.84,0.84,0.84
43,0.7,0.84,0.84,0.84
44,0.7,0.84,0.84,0.84
45,0.7,0.84,0.84,0.84
46,0.7,0.84,0.84,0.84
47,0.7,0.84,0.84,0.84
48,0.7,0.84,0.84,0.84
49,0.7,0.84,0.84,0.84
