,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.1,0.38,0.38,0.15
1,0.1,0.38,0.04,0.21
2,0.1,0.38,0.07,0.21
3,0.1,0.38,0.08,0.21
4,0.1,0.38,0.08,0.21
5,0.1,0.38,0.08,0.21
6,0.1,0.38,0.08,0.21
7,0.1,0.38,0.08,0.21
8,0.1,0.38,0.08,0.21
9,0.1,0.38,0.08,0.21
10,0.1,0.38,0.08,0.21
11,0.1,0.38,0.08,0.21
12,0.1,0.38,0.08,0.21
13,0.1,0.38,0.08,0.21
14,0.1,0.38,0.08,0.21
15,0.1,0.38,0.08,0.21
16,0.1,0.38,0.08,0.21
17,0.1,0.38,0.08,0.21
18,0.1,0.38,0.08,0.21
19,0.1,0.38,0.08,0.21
20,0.1,0.38,0.08,0.21
21,0.1,0.38,0.08,0.21
22,0.1,0.38,0.08,0.21
23,0.1,0.38,0.08,0.21
24,0.1,0.38,0.08,0.21
25,0.1,0.38,0.08,0.21
26,0.1,0.38,0.08,0.21
27,0.1,0.38,0.08,0.21
28,0.1,0.38,0.08,0.21
29,0.1,0.38,0.08,0.19
30,0.1,0.38,0.08,0.21
31,0.1,0.38,0.08,0.21
32,0.1,0.38,0.08,0.21
33,0.1,0.38,0.08,0.21
34,0.1,0.38,0.08,0.21
35,0.1,0.38,0.08,0.19
36,0.1,0.38,0.08,0.21
37,0.1,0.38,0.08,0.19
38,0.1,0.38,0.08,0.21
39,0.1,0.38,0.08,0.21
40,0.1,0.38,0.08,0.21
41,0.1,0.38,0.08,0.19
42,0.1,0.38,0.08,0.19
43,0.1,0.38,0.08,0.21
44,0.1,0.38,0.08,0.21
45,0.1,0.38,0.08,0.21
46,0.1,0.38,0.08,0.17
47,0.1,0.38,0.08,0.21
48,0.1,0.38,0.08,0.17
49,0.1,0.38,0.08,0.21
