,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.06,0.01,0.02,0.01
1,0.06,0.01,0.02,0.02
2,0.06,0.01,0.02,0.02
3,0.06,0.01,0.02,0.02
4,0.06,0.01,0.01,0.02
5,0.06,0.01,0.02,0.02
6,0.06,0.01,0.02,0.02
7,0.06,0.01,0.01,0.01
8,0.06,0.01,0.01,0.01
9,0.06,0.01,0.01,0.01
10,0.06,0.01,0.01,0.01
11,0.06,0.01,0.01,0.01
12,0.06,0.01,0.01,0.01
13,0.06,0.01,0.01,0.01
14,0.06,0.01,0.01,0.01
15,0.06,0.01,0.01,0.01
16,0.06,0.01,0.01,0.01
17,0.06,0.01,0.01,0.01
18,0.06,0.01,0.01,0.01
19,0.06,0.01,0.01,0.01
20,0.06,0.01,0.01,0.01
21,0.06,0.01,0.01,0.01
22,0.06,0.01,0.01,0.01
23,0.06,0.01,0.01,0.01
24,0.06,0.01,0.01,0.01
25,0.06,0.01,0.01,0.01
26,0.06,0.01,0.01,0.01
27,0.06,0.01,0.01,0.01
28,0.06,0.01,0.01,0.01
29,0.06,0.01,0.01,0.01
30,0.06,0.01,0.01,0.01
31,0.06,0.01,0.01,0.01
32,0.06,0.01,0.01,0.01
33,0.06,0.01,0.01,0.01
34,0.06,0.01,0.01,0.01
35,0.06,0.01,0.01,0.01
36,0.06,0.01,0.01,0.01
37,0.06,0.01,0.01,0.01
38,0.06,0.01,0.01,0.01
39,0.06,0.01,0.01,0.01
40,0.06,0.01,0.01,0.01
41,0.06,0.01,0.01,0.01
42,0.06,0.01,0.01,0.01
43,0.06,0.01,0.01,0.01
44,0.06,0.01,0.01,0.01
45,0.06,0.01,0.01,0.01
46,0.06,0.01,0.01,0.01
47,0.06,0.01,0.01,0.01
48,0.06,0.01,0.01,0.01
49,0.06,0.01,0.01,0.01
