,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.2,0.29,0.29,0.29
1,0.2,0.29,0.29,0.29
2,0.2,0.29,0.29,0.29
3,0.2,0.29,0.29,0.29
4,0.2,0.29,0.29,0.29
5,0.2,0.29,0.29,0.29
6,0.2,0.29,0.29,0.29
7,0.2,0.29,0.29,0.29
8,0.2,0.29,0.29,0.29
9,0.2,0.29,0.29,0.29
10,0.2,0.29,0.29,0.29
11,0.2,0.29,0.29,0.29
12,0.2,0.29,0.29,0.29
13,0.2,0.29,0.29,0.29
14,0.2,0.29,0.29,0.29
15,0.2,0.29,0.29,0.29
16,0.2,0.29,0.29,0.29
17,0.2,0.29,0.29,0.29
18,0.2,0.29,0.29,0.29
19,0.2,0.29,0.29,0.29
20,0.2,0.29,0.29,0.29
21,0.2,0.29,0.29,0.29
22,0.2,0.29,0.29,0.29
23,0.2,0.29,0.29,0.29
24,0.2,0.29,0.29,0.29
25,0.2,0.29,0.29,0.29
26,0.2,0.29,0.29,0.29
27,0.2,0.29,0.29,0.29
28,0.2,0.29,0.29,0.29
29,0.2,0.29,0.29,0.29
30,0.2,0.29,0.29,0.29
31,0.2,0.29,0.29,0.29
32,0.2,0.29,0.29,0.29
33,0.2,0.29,0.29,0.29
34,0.2,0.29,0.29,0.29
35,0.2,0.29,0.29,0.29
36,0.2,0.29,0.29,0.29
37,0.2,0.29,0.29,0.29
38,0.2,0.29,0.29,0.29
39,0.2,0.29,0.29,0.29
40,0.2,0.29,0.29,0.29
41,0.2,0.29,0.29,0.29
42,0.2,0.29,0.29,0.29
43,0.2,0.29,0.29,0.29
44,0.2,0.29,0.29,0.29
45,0.2,0.29,0.29,0.29
46,0.2,0.29,0.29,0.29
47,0.2,0.29,0.29,0.29
48,0.2,0.29,0.29,0.29
49,0.2,0.29,0.29,0.29
50,0.2,0.29,0.29,0.29
51,0.2,0.29,0.29,0.29
52,0.2,0.29,0.29,0.29
53,0.2,0.29,0.29,0.29
54,0.2,0.29,0.29,0.29
55,0.2,0.29,0.29,0.29
56,0.2,0.29,0.29,0.29
57,0.2,0.29,0.29,0.29
58,0.2,0.29,0.29,0.29
59,0.2,0.29,0.29,0.29
60,0.2,0.29,0.29,0.29
61,0.2,0.29,0.29,0.29
62,0.2,0.29,0.29,0.29
63,0.2,0.29,0.29,0.29
64,0.2,0.29,0.29,0.29
65,0.2,0.29,0.29,0.29
66,0.2,0.29,0.29,0.29
67,0.2,0.29,0.29,0.29
68,0.2,0.29,0.29,0.29
69,0.2,0.29,0.29,0.29
70,0.2,0.29,0.29,0.29
71,0.2,0.29,0.29,0.29
72,0.2,0.29,0.29,0.29
73,0.2,0.29,0.29,0.29
74,0.2,0.29,0.29,0.29
75,0.2,0.29,0.29,0.29
76,0.2,0.29,0.29,0.29
77,0.2,0.29,0.29,0.29
78,0.2,0.29,0.29,0.29
79,0.2,0.29,0.29,0.29
80,0.2,0.29,0.29,0.29
81,0.2,0.29,0.29,0.29
82,0.2,0.29,0.29,0.29
83,0.2,0.29,0.29,0.29
84,0.2,0.29,0.29,0.29
85,0.2,0.29,0.29,0.29
86,0.2,0.29,0.29,0.29
87,0.2,0.29,0.29,0.29
88,0.2,0.29,0.29,0.29
89,0.2,0.29,0.29,0.29
90,0.2,0.29,0.29,0.29
91,0.2,0.29,0.29,0.29
92,0.2,0.29,0.29,0.29
93,0.2,0.29,0.29,0.29
94,0.2,0.29,0.29,0.29
95,0.2,0.29,0.29,0.29
96,0.2,0.29,0.29,0.29
97,0.2,0.29,0.29,0.29
98,0.2,0.29,0.29,0.29
99,0.2,0.29,0.29,0.29
