,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.99,0.49,0.49,0.46
1,0.99,0.49,0.49,0.46
2,0.99,0.49,0.49,0.46
3,0.99,0.49,0.5,0.46
4,0.99,0.49,0.46,0.46
5,0.99,0.49,0.46,0.46
6,0.99,0.49,0.47,0.46
7,0.99,0.49,0.46,0.46
8,0.99,0.49,0.46,0.46
9,0.99,0.49,0.46,0.46
10,0.99,0.49,0.46,0.46
11,0.99,0.49,0.49,0.46
12,0.99,0.49,0.46,0.46
13,0.99,0.49,0.46,0.46
14,0.99,0.49,0.46,0.46
15,0.99,0.49,0.46,0.46
16,0.99,0.49,0.46,0.46
17,0.99,0.49,0.46,0.46
18,0.99,0.49,0.46,0.46
19,0.99,0.49,0.46,0.46
20,0.99,0.49,0.47,0.46
21,0.99,0.49,0.46,0.46
22,0.99,0.49,0.47,0.46
23,0.99,0.49,0.46,0.46
24,0.99,0.49,0.46,0.46
25,0.99,0.49,0.46,0.46
26,0.99,0.49,0.46,0.46
27,0.99,0.49,0.46,0.46
28,0.99,0.49,0.46,0.46
29,0.99,0.49,0.46,0.54
30,0.99,0.49,0.46,0.47
31,0.99,0.49,0.46,0.46
32,0.99,0.49,0.46,0.46
33,0.99,0.49,0.46,0.54
34,0.99,0.49,0.46,0.54
35,0.99,0.49,0.46,0.54
36,0.99,0.49,0.46,0.54
37,0.99,0.49,0.46,0.54
38,0.99,0.49,0.46,0.54
39,0.99,0.49,0.46,0.54
40,0.99,0.49,0.46,0.48
41,0.99,0.49,0.46,0.54
42,0.99,0.49,0.46,0.53
43,0.99,0.49,0.46,0.53
44,0.99,0.49,0.46,0.53
45,0.99,0.49,0.46,0.53
46,0.99,0.49,0.46,0.53
47,0.99,0.49,0.46,0.53
48,0.99,0.49,0.46,0.53
49,0.99,0.49,0.46,0.53
