,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.2,0.21,0.21,0.21
1,0.2,0.21,0.21,0.21
2,0.2,0.21,0.21,0.21
3,0.2,0.21,0.21,0.21
4,0.2,0.21,0.21,0.21
5,0.2,0.21,0.21,0.21
6,0.2,0.21,0.21,0.21
7,0.2,0.21,0.21,0.21
8,0.2,0.21,0.21,0.21
9,0.2,0.21,0.21,0.21
10,0.2,0.21,0.21,0.21
11,0.2,0.21,0.21,0.21
12,0.2,0.21,0.21,0.21
13,0.2,0.21,0.21,0.21
14,0.2,0.21,0.21,0.21
15,0.2,0.21,0.21,0.21
16,0.2,0.21,0.21,0.21
17,0.2,0.21,0.21,0.21
18,0.2,0.21,0.21,0.21
19,0.2,0.21,0.21,0.21
20,0.2,0.21,0.21,0.21
21,0.2,0.21,0.21,0.21
22,0.2,0.21,0.21,0.21
23,0.2,0.21,0.21,0.21
24,0.2,0.21,0.21,0.21
25,0.2,0.21,0.21,0.21
26,0.2,0.21,0.21,0.21
27,0.2,0.21,0.21,0.21
28,0.2,0.21,0.21,0.21
29,0.2,0.21,0.21,0.21
30,0.2,0.21,0.21,0.21
31,0.2,0.21,0.21,0.21
32,0.2,0.21,0.21,0.21
33,0.2,0.21,0.21,0.21
34,0.2,0.21,0.21,0.21
35,0.2,0.21,0.21,0.21
36,0.2,0.21,0.21,0.21
37,0.2,0.21,0.21,0.21
38,0.2,0.21,0.21,0.21
39,0.2,0.21,0.21,0.21
40,0.2,0.21,0.21,0.21
41,0.2,0.21,0.21,0.21
42,0.2,0.21,0.21,0.21
43,0.2,0.21,0.21,0.21
44,0.2,0.21,0.21,0.21
45,0.2,0.21,0.21,0.21
46,0.2,0.21,0.21,0.21
47,0.2,0.21,0.21,0.21
48,0.2,0.21,0.21,0.21
49,0.2,0.21,0.21,0.21
50,0.2,0.21,0.21,0.21
51,0.2,0.21,0.21,0.21
52,0.2,0.21,0.21,0.21
53,0.2,0.21,0.21,0.21
54,0.2,0.21,0.21,0.21
55,0.2,0.21,0.21,0.21
56,0.2,0.21,0.21,0.21
57,0.2,0.21,0.21,0.21
58,0.2,0.21,0.21,0.21
59,0.2,0.21,0.21,0.21
60,0.2,0.21,0.21,0.21
61,0.2,0.21,0.21,0.21
62,0.2,0.21,0.21,0.21
63,0.2,0.21,0.21,0.21
64,0.2,0.21,0.21,0.21
65,0.2,0.21,0.21,0.21
66,0.2,0.21,0.21,0.21
67,0.2,0.21,0.21,0.21
68,0.2,0.21,0.21,0.21
69,0.2,0.21,0.21,0.21
70,0.2,0.21,0.21,0.21
71,0.2,0.21,0.21,0.21
72,0.2,0.21,0.21,0.21
73,0.2,0.21,0.21,0.21
74,0.2,0.21,0.21,0.21
75,0.2,0.21,0.21,0.21
76,0.2,0.21,0.21,0.21
77,0.2,0.21,0.21,0.21
78,0.2,0.21,0.21,0.21
79,0.2,0.21,0.21,0.2
80,0.2,0.21,0.21,0.21
81,0.2,0.21,0.21,0.21
82,0.2,0.21,0.21,0.21
83,0.2,0.21,0.21,0.2
84,0.2,0.21,0.21,0.21
85,0.2,0.21,0.21,0.21
86,0.2,0.21,0.21,0.2
87,0.2,0.21,0.21,0.21
88,0.2,0.21,0.21,0.2
89,0.2,0.21,0.21,0.2
90,0.2,0.21,0.21,0.2
91,0.2,0.21,0.21,0.2
92,0.2,0.21,0.21,0.2
93,0.2,0.21,0.21,0.2
94,0.2,0.21,0.21,0.2
95,0.2,0.21,0.21,0.2
96,0.2,0.21,0.21,0.2
97,0.2,0.21,0.21,0.2
98,0.2,0.21,0.21,0.2
99,0.2,0.21,0.21,0.2
