,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.85,0.56,0.56,0.56
1,0.85,0.56,0.33,0.3
2,0.85,0.56,0.35,0.32
3,0.85,0.56,0.35,0.35
4,0.85,0.56,0.34,0.31
5,0.85,0.56,0.32,0.3
6,0.85,0.56,0.3,0.3
7,0.85,0.56,0.3,0.3
8,0.85,0.56,0.3,0.3
9,0.85,0.56,0.3,0.3
10,0.85,0.56,0.3,0.3
11,0.85,0.56,0.3,0.3
12,0.85,0.56,0.3,0.3
13,0.85,0.56,0.3,0.3
14,0.85,0.56,0.3,0.3
15,0.85,0.56,0.3,0.3
16,0.85,0.56,0.3,0.3
17,0.85,0.56,0.3,0.3
18,0.85,0.56,0.3,0.3
19,0.85,0.56,0.3,0.3
20,0.85,0.56,0.3,0.3
21,0.85,0.56,0.3,0.3
22,0.85,0.56,0.3,0.3
23,0.85,0.56,0.3,0.3
24,0.85,0.56,0.3,0.3
25,0.85,0.56,0.3,0.3
26,0.85,0.56,0.3,0.3
27,0.85,0.56,0.3,0.3
28,0.85,0.56,0.3,0.3
29,0.85,0.56,0.3,0.3
30,0.85,0.56,0.3,0.3
31,0.85,0.56,0.3,0.3
32,0.85,0.56,0.3,0.3
33,0.85,0.56,0.3,0.3
34,0.85,0.56,0.3,0.3
35,0.85,0.56,0.3,0.3
36,0.85,0.56,0.3,0.3
37,0.85,0.56,0.3,0.3
38,0.85,0.56,0.3,0.3
39,0.85,0.56,0.3,0.3
40,0.85,0.56,0.3,0.3
41,0.85,0.56,0.3,0.3
42,0.85,0.56,0.3,0.3
43,0.85,0.56,0.3,0.3
44,0.85,0.56,0.3,0.3
45,0.85,0.56,0.3,0.3
46,0.85,0.56,0.3,0.3
47,0.85,0.56,0.3,0.3
48,0.85,0.56,0.3,0.3
49,0.85,0.56,0.3,0.3
50,0.85,0.56,0.3,0.3
51,0.85,0.56,0.3,0.3
52,0.85,0.56,0.3,0.3
53,0.85,0.56,0.3,0.3
54,0.85,0.56,0.3,0.3
55,0.85,0.56,0.3,0.3
56,0.85,0.56,0.3,0.3
57,0.85,0.56,0.3,0.3
58,0.85,0.56,0.3,0.3
59,0.85,0.56,0.3,0.3
60,0.85,0.56,0.3,0.3
61,0.85,0.56,0.3,0.3
62,0.85,0.56,0.3,0.3
63,0.85,0.56,0.3,0.3
64,0.85,0.56,0.3,0.3
65,0.85,0.56,0.3,0.3
66,0.85,0.56,0.3,0.3
67,0.85,0.56,0.3,0.3
68,0.85,0.56,0.3,0.3
69,0.85,0.56,0.3,0.3
70,0.85,0.56,0.3,0.3
71,0.85,0.56,0.3,0.3
72,0.85,0.56,0.3,0.3
73,0.85,0.56,0.3,0.3
74,0.85,0.56,0.3,0.3
75,0.85,0.56,0.3,0.3
76,0.85,0.56,0.3,0.3
77,0.85,0.56,0.3,0.3
78,0.85,0.56,0.3,0.3
79,0.85,0.56,0.3,0.3
80,0.85,0.56,0.3,0.3
81,0.85,0.56,0.3,0.3
82,0.85,0.56,0.3,0.3
83,0.85,0.56,0.3,0.3
84,0.85,0.56,0.3,0.3
85,0.85,0.56,0.3,0.3
86,0.85,0.56,0.3,0.3
87,0.85,0.56,0.3,0.3
88,0.85,0.56,0.3,0.3
89,0.85,0.56,0.3,0.3
90,0.85,0.56,0.3,0.3
91,0.85,0.56,0.3,0.3
92,0.85,0.56,0.3,0.3
93,0.85,0.56,0.3,0.3
94,0.85,0.56,0.3,0.3
95,0.85,0.56,0.3,0.3
96,0.85,0.56,0.3,0.3
97,0.85,0.56,0.3,0.3
98,0.85,0.56,0.3,0.3
99,0.85,0.56,0.3,0.3
