,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.0,0.39,0.39,0.39
1,0.0,0.39,0.4,0.39
2,0.0,0.39,0.41,0.39
3,0.0,0.39,0.39,0.39
4,0.0,0.39,0.4,0.39
5,0.0,0.39,0.34,0.39
6,0.0,0.39,0.39,0.39
7,0.0,0.39,0.35,0.39
8,0.0,0.39,0.4,0.39
9,0.0,0.39,0.33,0.39
10,0.0,0.39,0.36,0.37
11,0.0,0.39,0.36,0.36
12,0.0,0.39,0.32,0.39
13,0.0,0.39,0.35,0.36
14,0.0,0.39,0.33,0.36
15,0.0,0.39,0.36,0.36
16,0.0,0.39,0.36,0.37
17,0.0,0.39,0.36,0.37
18,0.0,0.39,0.35,0.37
19,0.0,0.39,0.36,0.38
20,0.0,0.39,0.35,0.36
21,0.0,0.39,0.36,0.36
22,0.0,0.39,0.34,0.36
23,0.0,0.39,0.36,0.38
24,0.0,0.39,0.34,0.36
25,0.0,0.39,0.36,0.37
26,0.0,0.39,0.34,0.38
27,0.0,0.39,0.34,0.37
28,0.0,0.39,0.34,0.36
29,0.0,0.39,0.36,0.37
30,0.0,0.39,0.34,0.36
31,0.0,0.39,0.34,0.36
32,0.0,0.39,0.34,0.36
33,0.0,0.39,0.34,0.36
34,0.0,0.39,0.34,0.37
35,0.0,0.39,0.34,0.36
36,0.0,0.39,0.34,0.36
37,0.0,0.39,0.35,0.36
38,0.0,0.39,0.36,0.38
39,0.0,0.39,0.34,0.36
40,0.0,0.39,0.36,0.36
41,0.0,0.39,0.32,0.36
42,0.0,0.39,0.36,0.36
43,0.0,0.39,0.36,0.36
44,0.0,0.39,0.33,0.36
45,0.0,0.39,0.34,0.36
46,0.0,0.39,0.36,0.37
47,0.0,0.39,0.34,0.36
48,0.0,0.39,0.36,0.36
49,0.0,0.39,0.34,0.36
