,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.5,0.89,0.89,0.89
1,0.5,0.89,0.89,0.89
2,0.5,0.89,0.89,0.89
3,0.5,0.89,0.89,0.89
4,0.5,0.89,0.89,0.89
5,0.5,0.89,0.89,0.89
6,0.5,0.89,0.89,0.89
7,0.5,0.89,0.89,0.89
8,0.5,0.89,0.89,0.89
9,0.5,0.89,0.89,0.89
10,0.5,0.89,0.89,0.89
11,0.5,0.89,0.89,0.89
12,0.5,0.89,0.89,0.89
13,0.5,0.89,0.89,0.89
14,0.5,0.89,0.89,0.89
15,0.5,0.89,0.89,0.89
16,0.5,0.89,0.89,0.89
17,0.5,0.89,0.89,0.89
18,0.5,0.89,0.89,0.89
19,0.5,0.89,0.89,0.89
20,0.5,0.89,0.89,0.89
21,0.5,0.89,0.89,0.89
22,0.5,0.89,0.89,0.89
23,0.5,0.89,0.89,0.89
24,0.5,0.89,0.89,0.89
25,0.5,0.89,0.89,0.89
26,0.5,0.89,0.89,0.89
27,0.5,0.89,0.89,0.89
28,0.5,0.89,0.89,0.89
29,0.5,0.89,0.89,0.89
30,0.5,0.89,0.89,0.89
31,0.5,0.89,0.89,0.89
32,0.5,0.89,0.89,0.89
33,0.5,0.89,0.89,0.89
34,0.5,0.89,0.89,0.89
35,0.5,0.89,0.89,0.89
36,0.5,0.89,0.89,0.89
37,0.5,0.89,0.89,0.89
38,0.5,0.89,0.89,0.89
39,0.5,0.89,0.89,0.89
40,0.5,0.89,0.89,0.89
41,0.5,0.89,0.89,0.89
42,0.5,0.89,0.89,0.89
43,0.5,0.89,0.89,0.89
44,0.5,0.89,0.89,0.89
45,0.5,0.89,0.89,0.89
46,0.5,0.89,0.89,0.89
47,0.5,0.89,0.89,0.89
48,0.5,0.89,0.89,0.89
49,0.5,0.89,0.89,0.89
50,0.5,0.89,0.89,0.89
51,0.5,0.89,0.89,0.89
52,0.5,0.89,0.89,0.89
53,0.5,0.89,0.89,0.89
54,0.5,0.89,0.89,0.89
55,0.5,0.89,0.89,0.89
56,0.5,0.89,0.89,0.89
57,0.5,0.89,0.89,0.89
58,0.5,0.89,0.89,0.89
59,0.5,0.89,0.89,0.89
60,0.5,0.89,0.89,0.89
61,0.5,0.89,0.89,0.89
62,0.5,0.89,0.89,0.89
63,0.5,0.89,0.89,0.89
64,0.5,0.89,0.89,0.89
65,0.5,0.89,0.89,0.89
66,0.5,0.89,0.89,0.89
67,0.5,0.89,0.89,0.89
68,0.5,0.89,0.89,0.89
69,0.5,0.89,0.89,0.89
70,0.5,0.89,0.89,0.89
71,0.5,0.89,0.89,0.89
72,0.5,0.89,0.89,0.89
73,0.5,0.89,0.89,0.89
74,0.5,0.89,0.89,0.89
75,0.5,0.89,0.89,0.89
76,0.5,0.89,0.89,0.89
77,0.5,0.89,0.89,0.89
78,0.5,0.89,0.89,0.89
79,0.5,0.89,0.89,0.89
80,0.5,0.89,0.89,0.89
81,0.5,0.89,0.89,0.89
82,0.5,0.89,0.89,0.89
83,0.5,0.89,0.89,0.89
84,0.5,0.89,0.89,0.89
85,0.5,0.89,0.89,0.89
86,0.5,0.89,0.89,0.89
87,0.5,0.89,0.89,0.89
88,0.5,0.89,0.89,0.89
89,0.5,0.89,0.89,0.89
90,0.5,0.89,0.89,0.89
91,0.5,0.89,0.89,0.89
92,0.5,0.89,0.89,0.89
93,0.5,0.89,0.89,0.89
94,0.5,0.89,0.89,0.89
95,0.5,0.89,0.89,0.89
96,0.5,0.89,0.89,0.89
97,0.5,0.89,0.89,0.89
98,0.5,0.89,0.89,0.89
99,0.5,0.89,0.89,0.89
