,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.5,0.35,0.35,0.35
1,0.5,0.35,0.35,0.35
2,0.5,0.35,0.35,0.35
3,0.5,0.35,0.35,0.35
4,0.5,0.35,0.35,0.35
5,0.5,0.35,0.35,0.35
6,0.5,0.35,0.35,0.35
7,0.5,0.35,0.35,0.35
8,0.5,0.35,0.35,0.35
9,0.5,0.35,0.35,0.35
10,0.5,0.35,0.35,0.35
11,0.5,0.35,0.35,0.35
12,0.5,0.35,0.35,0.35
13,0.5,0.35,0.35,0.35
14,0.5,0.35,0.35,0.35
15,0.5,0.35,0.35,0.35
16,0.5,0.35,0.35,0.35
17,0.5,0.35,0.35,0.35
18,0.5,0.35,0.35,0.35
19,0.5,0.35,0.35,0.35
20,0.5,0.35,0.35,0.35
21,0.5,0.35,0.35,0.35
22,0.5,0.35,0.35,0.35
23,0.5,0.35,0.35,0.35
24,0.5,0.35,0.35,0.35
25,0.5,0.35,0.35,0.35
26,0.5,0.35,0.35,0.35
27,0.5,0.35,0.35,0.35
28,0.5,0.35,0.35,0.35
29,0.5,0.35,0.35,0.35
30,0.5,0.35,0.35,0.35
31,0.5,0.35,0.35,0.35
32,0.5,0.35,0.35,0.35
33,0.5,0.35,0.35,0.35
34,0.5,0.35,0.35,0.35
35,0.5,0.35,0.35,0.35
36,0.5,0.35,0.35,0.35
37,0.5,0.35,0.35,0.35
38,0.5,0.35,0.35,0.35
39,0.5,0.35,0.35,0.35
40,0.5,0.35,0.35,0.35
41,0.5,0.35,0.35,0.35
42,0.5,0.35,0.35,0.35
43,0.5,0.35,0.35,0.35
44,0.5,0.35,0.35,0.35
45,0.5,0.35,0.35,0.35
46,0.5,0.35,0.35,0.35
47,0.5,0.35,0.35,0.35
48,0.5,0.35,0.35,0.35
49,0.5,0.35,0.35,0.35
