,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.3,0.09,0.1,0.09
1,0.3,0.09,0.01,0.03
2,0.3,0.09,0.01,0.03
3,0.3,0.09,0.01,0.01
4,0.3,0.09,0.01,0.01
5,0.3,0.09,0.01,0.01
6,0.3,0.09,0.01,0.01
7,0.3,0.09,0.01,0.01
8,0.3,0.09,0.01,0.01
9,0.3,0.09,0.01,0.01
10,0.3,0.09,0.01,0.01
11,0.3,0.09,0.01,0.01
12,0.3,0.09,0.01,0.01
13,0.3,0.09,0.01,0.01
14,0.3,0.09,0.01,0.01
15,0.3,0.09,0.01,0.01
16,0.3,0.09,0.01,0.01
17,0.3,0.09,0.01,0.01
18,0.3,0.09,0.01,0.01
19,0.3,0.09,0.01,0.01
20,0.3,0.09,0.01,0.01
21,0.3,0.09,0.01,0.01
22,0.3,0.09,0.01,0.01
23,0.3,0.09,0.01,0.01
24,0.3,0.09,0.01,0.01
25,0.3,0.09,0.01,0.01
26,0.3,0.09,0.01,0.01
27,0.3,0.09,0.01,0.01
28,0.3,0.09,0.01,0.01
29,0.3,0.09,0.01,0.01
30,0.3,0.09,0.01,0.01
31,0.3,0.09,0.01,0.01
32,0.3,0.09,0.01,0.01
33,0.3,0.09,0.01,0.01
34,0.3,0.09,0.01,0.01
35,0.3,0.09,0.01,0.01
36,0.3,0.09,0.01,0.01
37,0.3,0.09,0.01,0.01
38,0.3,0.09,0.01,0.01
39,0.3,0.09,0.01,0.01
40,0.3,0.09,0.01,0.01
41,0.3,0.09,0.01,0.01
42,0.3,0.09,0.01,0.01
43,0.3,0.09,0.01,0.01
44,0.3,0.09,0.01,0.01
45,0.3,0.09,0.01,0.01
46,0.3,0.09,0.01,0.01
47,0.3,0.09,0.01,0.01
48,0.3,0.09,0.01,0.02
49,0.3,0.09,0.01,0.01
50,0.3,0.09,0.01,0.02
51,0.3,0.09,0.01,0.02
52,0.3,0.09,0.01,0.01
53,0.3,0.09,0.01,0.01
54,0.3,0.09,0.01,0.01
55,0.3,0.09,0.01,0.02
56,0.3,0.09,0.02,0.02
57,0.3,0.09,0.01,0.02
58,0.3,0.09,0.01,0.01
59,0.3,0.09,0.01,0.01
60,0.3,0.09,0.01,0.01
61,0.3,0.09,0.01,0.01
62,0.3,0.09,0.01,0.01
63,0.3,0.09,0.02,0.03
64,0.3,0.09,0.02,0.02
65,0.3,0.09,0.01,0.02
66,0.3,0.09,0.01,0.01
67,0.3,0.09,0.01,0.01
68,0.3,0.09,0.02,0.02
69,0.3,0.09,0.01,0.02
70,0.3,0.09,0.01,0.01
71,0.3,0.09,0.01,0.01
72,0.3,0.09,0.02,0.02
73,0.3,0.09,0.01,0.01
74,0.3,0.09,0.01,0.01
75,0.3,0.09,0.02,0.02
76,0.3,0.09,0.01,0.01
77,0.3,0.09,0.01,0.02
78,0.3,0.09,0.01,0.02
79,0.3,0.09,0.01,0.01
80,0.3,0.09,0.01,0.01
81,0.3,0.09,0.02,0.02
82,0.3,0.09,0.01,0.02
83,0.3,0.09,0.01,0.02
84,0.3,0.09,0.01,0.02
85,0.3,0.09,0.01,0.01
86,0.3,0.09,0.01,0.01
87,0.3,0.09,0.02,0.02
88,0.3,0.09,0.01,0.01
89,0.3,0.09,0.01,0.01
90,0.3,0.09,0.02,0.02
91,0.3,0.09,0.01,0.02
92,0.3,0.09,0.02,0.02
93,0.3,0.09,0.01,0.02
94,0.3,0.09,0.01,0.01
95,0.3,0.09,0.01,0.01
96,0.3,0.09,0.01,0.01
97,0.3,0.09,0.01,0.01
98,0.3,0.09,0.01,0.01
99,0.3,0.09,0.01,0.01
