,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.93,0.93,0.93,0.93
1,0.93,0.93,0.95,0.95
2,0.93,0.93,0.95,0.95
3,0.93,0.93,0.95,0.95
4,0.93,0.93,0.95,0.95
5,0.93,0.93,0.95,0.95
6,0.93,0.93,0.95,0.95
7,0.93,0.93,0.95,0.95
8,0.93,0.93,0.95,0.95
9,0.93,0.93,0.95,0.95
10,0.93,0.93,0.95,0.95
11,0.93,0.93,0.95,0.95
12,0.93,0.93,0.95,0.95
13,0.93,0.93,0.95,0.95
14,0.93,0.93,0.95,0.95
15,0.93,0.93,0.95,0.95
16,0.93,0.93,0.95,0.95
17,0.93,0.93,0.95,0.95
18,0.93,0.93,0.95,0.95
19,0.93,0.93,0.95,0.95
20,0.93,0.93,0.95,0.95
21,0.93,0.93,0.95,0.95
22,0.93,0.93,0.95,0.95
23,0.93,0.93,0.95,0.95
24,0.93,0.93,0.95,0.95
25,0.93,0.93,0.95,0.95
26,0.93,0.93,0.95,0.95
27,0.93,0.93,0.95,0.95
28,0.93,0.93,0.95,0.95
29,0.93,0.93,0.95,0.95
30,0.93,0.93,0.95,0.95
31,0.93,0.93,0.95,0.95
32,0.93,0.93,0.95,0.95
33,0.93,0.93,0.95,0.95
34,0.93,0.93,0.95,0.95
35,0.93,0.93,0.95,0.95
36,0.93,0.93,0.95,0.95
37,0.93,0.93,0.95,0.95
38,0.93,0.93,0.95,0.95
39,0.93,0.93,0.95,0.95
40,0.93,0.93,0.95,0.95
41,0.93,0.93,0.95,0.95
42,0.93,0.93,0.95,0.95
43,0.93,0.93,0.95,0.95
44,0.93,0.93,0.95,0.95
45,0.93,0.93,0.95,0.95
46,0.93,0.93,0.95,0.95
47,0.93,0.93,0.95,0.95
48,0.93,0.93,0.95,0.95
49,0.93,0.93,0.95,0.95
