,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.7,0.81,0.81,0.81
1,0.7,0.81,0.81,0.81
2,0.7,0.81,0.81,0.81
3,0.7,0.81,0.81,0.81
4,0.7,0.81,0.81,0.81
5,0.7,0.81,0.81,0.81
6,0.7,0.81,0.81,0.81
7,0.7,0.81,0.81,0.81
8,0.7,0.81,0.81,0.81
9,0.7,0.81,0.81,0.81
10,0.7,0.81,0.81,0.81
11,0.7,0.81,0.81,0.81
12,0.7,0.81,0.81,0.81
13,0.7,0.81,0.81,0.81
14,0.7,0.81,0.81,0.81
15,0.7,0.81,0.81,0.81
16,0.7,0.81,0.81,0.81
17,0.7,0.81,0.81,0.81
18,0.7,0.81,0.81,0.81
19,0.7,0.81,0.81,0.81
20,0.7,0.81,0.81,0.81
21,0.7,0.81,0.81,0.81
22,0.7,0.81,0.81,0.81
23,0.7,0.81,0.81,0.81
24,0.7,0.81,0.81,0.81
25,0.7,0.81,0.81,0.81
26,0.7,0.81,0.81,0.81
27,0.7,0.81,0.81,0.81
28,0.7,0.81,0.81,0.81
29,0.7,0.81,0.81,0.81
30,0.7,0.81,0.81,0.81
31,0.7,0.81,0.81,0.81
32,0.7,0.81,0.81,0.81
33,0.7,0.81,0.81,0.81
34,0.7,0.81,0.81,0.81
35,0.7,0.81,0.81,0.81
36,0.7,0.81,0.81,0.81
37,0.7,0.81,0.81,0.81
38,0.7,0.81,0.81,0.81
39,0.7,0.81,0.81,0.81
40,0.7,0.81,0.81,0.81
41,0.7,0.81,0.81,0.81
42,0.7,0.81,0.81,0.81
43,0.7,0.81,0.81,0.81
44,0.7,0.81,0.81,0.81
45,0.7,0.81,0.81,0.81
46,0.7,0.81,0.81,0.81
47,0.7,0.81,0.81,0.81
48,0.7,0.81,0.81,0.81
49,0.7,0.81,0.81,0.81
