,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.7,0.48,0.49,0.49
1,0.7,0.48,0.62,0.64
2,0.7,0.48,0.69,0.7
3,0.7,0.48,0.65,0.71
4,0.7,0.48,0.51,0.7
5,0.7,0.48,0.5,0.7
6,0.7,0.48,0.62,0.7
7,0.7,0.48,0.71,0.7
8,0.7,0.48,0.72,0.7
9,0.7,0.48,0.7,0.7
10,0.7,0.48,0.69,0.7
11,0.7,0.48,0.7,0.7
12,0.7,0.48,0.7,0.7
13,0.7,0.48,0.73,0.7
14,0.7,0.48,0.7,0.7
15,0.7,0.48,0.66,0.7
16,0.7,0.48,0.73,0.7
17,0.7,0.48,0.68,0.7
18,0.7,0.48,0.7,0.7
19,0.7,0.48,0.7,0.7
20,0.7,0.48,0.69,0.7
21,0.7,0.48,0.7,0.7
22,0.7,0.48,0.7,0.7
23,0.7,0.48,0.7,0.7
24,0.7,0.48,0.7,0.7
25,0.7,0.48,0.7,0.7
26,0.7,0.48,0.7,0.7
27,0.7,0.48,0.7,0.7
28,0.7,0.48,0.7,0.7
29,0.7,0.48,0.7,0.7
30,0.7,0.48,0.73,0.7
31,0.7,0.48,0.71,0.7
32,0.7,0.48,0.73,0.7
33,0.7,0.48,0.71,0.7
34,0.7,0.48,0.68,0.7
35,0.7,0.48,0.7,0.7
36,0.7,0.48,0.72,0.7
37,0.7,0.48,0.7,0.7
38,0.7,0.48,0.7,0.7
39,0.7,0.48,0.7,0.7
40,0.7,0.48,0.72,0.7
41,0.7,0.48,0.73,0.7
42,0.7,0.48,0.73,0.7
43,0.7,0.48,0.7,0.7
44,0.7,0.48,0.7,0.7
45,0.7,0.48,0.7,0.7
46,0.7,0.48,0.68,0.7
47,0.7,0.48,0.7,0.7
48,0.7,0.48,0.7,0.7
49,0.7,0.48,0.7,0.7
