,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.06,0.27,0.27,0.27
1,0.06,0.27,0.02,0.04
2,0.06,0.27,0.02,0.02
3,0.06,0.27,0.02,0.02
4,0.06,0.27,0.02,0.02
5,0.06,0.27,0.02,0.02
6,0.06,0.27,0.02,0.02
7,0.06,0.27,0.02,0.02
8,0.06,0.27,0.02,0.02
9,0.06,0.27,0.02,0.02
10,0.06,0.27,0.02,0.02
11,0.06,0.27,0.02,0.02
12,0.06,0.27,0.02,0.02
13,0.06,0.27,0.02,0.02
14,0.06,0.27,0.02,0.02
15,0.06,0.27,0.02,0.02
16,0.06,0.27,0.02,0.02
17,0.06,0.27,0.02,0.02
18,0.06,0.27,0.02,0.02
19,0.06,0.27,0.02,0.02
20,0.06,0.27,0.02,0.02
21,0.06,0.27,0.02,0.02
22,0.06,0.27,0.02,0.02
23,0.06,0.27,0.02,0.02
24,0.06,0.27,0.02,0.02
25,0.06,0.27,0.02,0.02
26,0.06,0.27,0.02,0.02
27,0.06,0.27,0.02,0.02
28,0.06,0.27,0.02,0.02
29,0.06,0.27,0.02,0.02
30,0.06,0.27,0.02,0.02
31,0.06,0.27,0.02,0.02
32,0.06,0.27,0.02,0.02
33,0.06,0.27,0.02,0.02
34,0.06,0.27,0.02,0.02
35,0.06,0.27,0.02,0.02
36,0.06,0.27,0.02,0.02
37,0.06,0.27,0.02,0.02
38,0.06,0.27,0.02,0.02
39,0.06,0.27,0.02,0.02
40,0.06,0.27,0.02,0.02
41,0.06,0.27,0.02,0.02
42,0.06,0.27,0.02,0.02
43,0.06,0.27,0.02,0.02
44,0.06,0.27,0.02,0.02
45,0.06,0.27,0.02,0.02
46,0.06,0.27,0.02,0.02
47,0.06,0.27,0.02,0.03
48,0.06,0.27,0.02,0.03
49,0.06,0.27,0.02,0.02
