,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.49,0.17,0.3,0.18
1,0.49,0.17,0.23,0.17
2,0.49,0.17,0.23,0.16
3,0.49,0.17,0.18,0.05
4,0.49,0.17,0.23,0.18
5,0.49,0.17,0.23,0.05
6,0.49,0.17,0.23,0.02
7,0.49,0.17,0.23,0.02
8,0.49,0.17,0.02,0.02
9,0.49,0.17,0.23,0.18
10,0.49,0.17,0.02,0.02
11,0.49,0.17,0.23,0.03
12,0.49,0.17,0.15,0.02
13,0.49,0.17,0.15,0.02
14,0.49,0.17,0.23,0.17
15,0.49,0.17,0.23,0.17
16,0.49,0.17,0.23,0.17
17,0.49,0.17,0.16,0.02
18,0.49,0.17,0.02,0.02
19,0.49,0.17,0.02,0.02
20,0.49,0.17,0.23,0.17
21,0.49,0.17,0.03,0.17
22,0.49,0.17,0.17,0.17
23,0.49,0.17,0.16,0.17
24,0.49,0.17,0.17,0.17
25,0.49,0.17,0.16,0.17
26,0.49,0.17,0.16,0.17
27,0.49,0.17,0.07,0.02
28,0.49,0.17,0.15,0.16
29,0.49,0.17,0.02,0.03
30,0.49,0.17,0.15,0.17
31,0.49,0.17,0.15,0.17
32,0.49,0.17,0.17,0.02
33,0.49,0.17,0.17,0.02
34,0.49,0.17,0.15,0.03
35,0.49,0.17,0.17,0.03
36,0.49,0.17,0.19,0.02
37,0.49,0.17,0.03,0.02
38,0.49,0.17,0.17,0.17
39,0.49,0.17,0.07,0.03
40,0.49,0.17,0.23,0.17
41,0.49,0.17,0.16,0.17
42,0.49,0.17,0.15,0.17
43,0.49,0.17,0.02,0.03
44,0.49,0.17,0.02,0.03
45,0.49,0.17,0.16,0.02
46,0.49,0.17,0.23,0.17
47,0.49,0.17,0.23,0.17
48,0.49,0.17,0.23,0.17
49,0.49,0.17,0.16,0.03
