,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.7,0.76,0.76,0.76
1,0.7,0.76,0.76,0.76
2,0.7,0.76,0.76,0.76
3,0.7,0.76,0.76,0.76
4,0.7,0.76,0.76,0.76
5,0.7,0.76,0.76,0.76
6,0.7,0.76,0.76,0.76
7,0.7,0.76,0.76,0.76
8,0.7,0.76,0.76,0.76
9,0.7,0.76,0.76,0.76
10,0.7,0.76,0.76,0.76
11,0.7,0.76,0.76,0.76
12,0.7,0.76,0.76,0.76
13,0.7,0.76,0.76,0.76
14,0.7,0.76,0.76,0.76
15,0.7,0.76,0.76,0.76
16,0.7,0.76,0.76,0.76
17,0.7,0.76,0.76,0.76
18,0.7,0.76,0.76,0.76
19,0.7,0.76,0.76,0.76
20,0.7,0.76,0.76,0.76
21,0.7,0.76,0.76,0.76
22,0.7,0.76,0.76,0.76
23,0.7,0.76,0.76,0.76
24,0.7,0.76,0.76,0.76
25,0.7,0.76,0.76,0.76
26,0.7,0.76,0.76,0.76
27,0.7,0.76,0.76,0.76
28,0.7,0.76,0.76,0.76
29,0.7,0.76,0.76,0.76
30,0.7,0.76,0.76,0.76
31,0.7,0.76,0.76,0.76
32,0.7,0.76,0.76,0.76
33,0.7,0.76,0.76,0.76
34,0.7,0.76,0.76,0.76
35,0.7,0.76,0.76,0.76
36,0.7,0.76,0.76,0.76
37,0.7,0.76,0.76,0.76
38,0.7,0.76,0.76,0.76
39,0.7,0.76,0.76,0.76
40,0.7,0.76,0.76,0.76
41,0.7,0.76,0.76,0.76
42,0.7,0.76,0.76,0.76
43,0.7,0.76,0.76,0.76
44,0.7,0.76,0.76,0.76
45,0.7,0.76,0.76,0.76
46,0.7,0.76,0.76,0.76
47,0.7,0.76,0.76,0.76
48,0.7,0.76,0.76,0.76
49,0.7,0.76,0.76,0.76
