,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.5,0.26,0.26,0.26
1,0.5,0.26,0.26,0.26
2,0.5,0.26,0.26,0.26
3,0.5,0.26,0.26,0.26
4,0.5,0.26,0.26,0.26
5,0.5,0.26,0.26,0.26
6,0.5,0.26,0.26,0.26
7,0.5,0.26,0.26,0.26
8,0.5,0.26,0.26,0.26
9,0.5,0.26,0.26,0.26
10,0.5,0.26,0.26,0.26
11,0.5,0.26,0.26,0.26
12,0.5,0.26,0.26,0.26
13,0.5,0.26,0.26,0.26
14,0.5,0.26,0.26,0.26
15,0.5,0.26,0.26,0.26
16,0.5,0.26,0.26,0.26
17,0.5,0.26,0.26,0.26
18,0.5,0.26,0.26,0.26
19,0.5,0.26,0.26,0.26
20,0.5,0.26,0.26,0.26
21,0.5,0.26,0.26,0.26
22,0.5,0.26,0.26,0.26
23,0.5,0.26,0.26,0.26
24,0.5,0.26,0.26,0.26
25,0.5,0.26,0.26,0.26
26,0.5,0.26,0.26,0.26
27,0.5,0.26,0.26,0.26
28,0.5,0.26,0.26,0.26
29,0.5,0.26,0.26,0.26
30,0.5,0.26,0.26,0.26
31,0.5,0.26,0.26,0.26
32,0.5,0.26,0.26,0.26
33,0.5,0.26,0.26,0.26
34,0.5,0.26,0.26,0.26
35,0.5,0.26,0.26,0.26
36,0.5,0.26,0.26,0.26
37,0.5,0.26,0.26,0.26
38,0.5,0.26,0.26,0.26
39,0.5,0.26,0.26,0.26
40,0.5,0.26,0.26,0.26
41,0.5,0.26,0.26,0.26
42,0.5,0.26,0.26,0.26
43,0.5,0.26,0.26,0.26
44,0.5,0.26,0.26,0.26
45,0.5,0.26,0.26,0.26
46,0.5,0.26,0.26,0.26
47,0.5,0.26,0.26,0.26
48,0.5,0.26,0.26,0.26
49,0.5,0.26,0.26,0.26
50,0.5,0.26,0.26,0.26
51,0.5,0.26,0.26,0.26
52,0.5,0.26,0.26,0.26
53,0.5,0.26,0.26,0.26
54,0.5,0.26,0.26,0.26
55,0.5,0.26,0.26,0.26
56,0.5,0.26,0.26,0.26
57,0.5,0.26,0.26,0.26
58,0.5,0.26,0.26,0.26
59,0.5,0.26,0.26,0.26
60,0.5,0.26,0.26,0.26
61,0.5,0.26,0.26,0.26
62,0.5,0.26,0.26,0.26
63,0.5,0.26,0.26,0.26
64,0.5,0.26,0.26,0.26
65,0.5,0.26,0.26,0.26
66,0.5,0.26,0.26,0.26
67,0.5,0.26,0.26,0.26
68,0.5,0.26,0.26,0.26
69,0.5,0.26,0.26,0.26
70,0.5,0.26,0.26,0.26
71,0.5,0.26,0.26,0.26
72,0.5,0.26,0.26,0.26
73,0.5,0.26,0.26,0.26
74,0.5,0.26,0.26,0.26
75,0.5,0.26,0.26,0.26
76,0.5,0.26,0.26,0.26
77,0.5,0.26,0.26,0.26
78,0.5,0.26,0.26,0.26
79,0.5,0.26,0.26,0.26
80,0.5,0.26,0.26,0.26
81,0.5,0.26,0.26,0.26
82,0.5,0.26,0.26,0.26
83,0.5,0.26,0.26,0.26
84,0.5,0.26,0.26,0.26
85,0.5,0.26,0.26,0.26
86,0.5,0.26,0.26,0.26
87,0.5,0.26,0.26,0.26
88,0.5,0.26,0.26,0.26
89,0.5,0.26,0.26,0.26
90,0.5,0.26,0.26,0.26
91,0.5,0.26,0.26,0.26
92,0.5,0.26,0.26,0.26
93,0.5,0.26,0.26,0.26
94,0.5,0.26,0.26,0.26
95,0.5,0.26,0.26,0.26
96,0.5,0.26,0.26,0.26
97,0.5,0.26,0.26,0.26
98,0.5,0.26,0.26,0.26
99,0.5,0.26,0.26,0.26
