,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.27,0.37,0.38,0.38
1,0.27,0.37,0.38,0.4
2,0.27,0.37,0.38,0.4
3,0.27,0.37,0.4,0.4
4,0.27,0.37,0.38,0.4
5,0.27,0.37,0.4,0.4
6,0.27,0.37,0.4,0.4
7,0.27,0.37,0.4,0.4
8,0.27,0.37,0.4,0.4
9,0.27,0.37,0.4,0.4
10,0.27,0.37,0.4,0.4
11,0.27,0.37,0.4,0.4
12,0.27,0.37,0.4,0.4
13,0.27,0.37,0.4,0.4
14,0.27,0.37,0.4,0.4
15,0.27,0.37,0.4,0.4
16,0.27,0.37,0.4,0.4
17,0.27,0.37,0.4,0.4
18,0.27,0.37,0.4,0.4
19,0.27,0.37,0.4,0.4
20,0.27,0.37,0.4,0.4
21,0.27,0.37,0.4,0.4
22,0.27,0.37,0.4,0.4
23,0.27,0.37,0.4,0.4
24,0.27,0.37,0.4,0.4
25,0.27,0.37,0.4,0.4
26,0.27,0.37,0.4,0.4
27,0.27,0.37,0.4,0.4
28,0.27,0.37,0.4,0.4
29,0.27,0.37,0.4,0.4
30,0.27,0.37,0.4,0.4
31,0.27,0.37,0.4,0.4
32,0.27,0.37,0.4,0.4
33,0.27,0.37,0.4,0.4
34,0.27,0.37,0.4,0.4
35,0.27,0.37,0.4,0.4
36,0.27,0.37,0.4,0.4
37,0.27,0.37,0.4,0.4
38,0.27,0.37,0.4,0.4
39,0.27,0.37,0.4,0.4
40,0.27,0.37,0.4,0.4
41,0.27,0.37,0.4,0.4
42,0.27,0.37,0.4,0.4
43,0.27,0.37,0.4,0.4
44,0.27,0.37,0.4,0.4
45,0.27,0.37,0.4,0.4
46,0.27,0.37,0.4,0.4
47,0.27,0.37,0.4,0.4
48,0.27,0.37,0.4,0.4
49,0.27,0.37,0.4,0.4
50,0.27,0.37,0.4,0.4
51,0.27,0.37,0.4,0.4
52,0.27,0.37,0.4,0.4
53,0.27,0.37,0.4,0.4
54,0.27,0.37,0.4,0.4
55,0.27,0.37,0.4,0.4
56,0.27,0.37,0.4,0.4
57,0.27,0.37,0.4,0.4
58,0.27,0.37,0.4,0.4
59,0.27,0.37,0.4,0.4
60,0.27,0.37,0.4,0.4
61,0.27,0.37,0.4,0.4
62,0.27,0.37,0.4,0.4
63,0.27,0.37,0.4,0.4
64,0.27,0.37,0.4,0.4
65,0.27,0.37,0.4,0.4
66,0.27,0.37,0.4,0.4
67,0.27,0.37,0.4,0.4
68,0.27,0.37,0.4,0.4
69,0.27,0.37,0.4,0.4
70,0.27,0.37,0.4,0.4
71,0.27,0.37,0.4,0.4
72,0.27,0.37,0.4,0.4
73,0.27,0.37,0.4,0.4
74,0.27,0.37,0.4,0.4
75,0.27,0.37,0.4,0.4
76,0.27,0.37,0.4,0.4
77,0.27,0.37,0.4,0.4
78,0.27,0.37,0.4,0.4
79,0.27,0.37,0.4,0.4
80,0.27,0.37,0.4,0.4
81,0.27,0.37,0.4,0.4
82,0.27,0.37,0.4,0.4
83,0.27,0.37,0.4,0.4
84,0.27,0.37,0.4,0.4
85,0.27,0.37,0.4,0.4
86,0.27,0.37,0.4,0.4
87,0.27,0.37,0.4,0.4
88,0.27,0.37,0.4,0.4
89,0.27,0.37,0.4,0.4
90,0.27,0.37,0.4,0.4
91,0.27,0.37,0.4,0.4
92,0.27,0.37,0.4,0.4
93,0.27,0.37,0.4,0.4
94,0.27,0.37,0.4,0.4
95,0.27,0.37,0.4,0.4
96,0.27,0.37,0.4,0.4
97,0.27,0.37,0.4,0.4
98,0.27,0.37,0.4,0.4
99,0.27,0.37,0.4,0.4
