,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.88,0.88,0.91,0.91
1,0.88,0.88,0.93,0.93
2,0.88,0.88,0.93,0.93
3,0.88,0.88,0.93,0.93
4,0.88,0.88,0.93,0.93
5,0.88,0.88,0.93,0.93
6,0.88,0.88,0.93,0.93
7,0.88,0.88,0.93,0.93
8,0.88,0.88,0.95,0.95
9,0.88,0.88,0.95,0.95
10,0.88,0.88,0.95,0.95
11,0.88,0.88,0.91,0.91
12,0.88,0.88,0.95,0.95
13,0.88,0.88,0.95,0.95
14,0.88,0.88,0.95,0.95
15,0.88,0.88,0.91,0.91
16,0.88,0.88,0.95,0.95
17,0.88,0.88,0.95,0.95
18,0.88,0.88,0.95,0.95
19,0.88,0.88,0.95,0.95
20,0.88,0.88,0.95,0.95
21,0.88,0.88,0.95,0.95
22,0.88,0.88,0.91,0.95
23,0.88,0.88,0.91,0.95
24,0.88,0.88,0.95,0.95
25,0.88,0.88,0.95,0.95
26,0.88,0.88,0.95,0.95
27,0.88,0.88,0.95,0.95
28,0.88,0.88,0.95,0.95
29,0.88,0.88,0.95,0.91
30,0.88,0.88,0.95,0.95
31,0.88,0.88,0.95,0.95
32,0.88,0.88,0.95,0.95
33,0.88,0.88,0.92,0.95
34,0.88,0.88,0.95,0.95
35,0.88,0.88,0.91,0.95
36,0.88,0.88,0.91,0.95
37,0.88,0.88,0.92,0.95
38,0.88,0.88,0.95,0.95
39,0.88,0.88,0.95,0.95
40,0.88,0.88,0.95,0.95
41,0.88,0.88,0.95,0.95
42,0.88,0.88,0.95,0.95
43,0.88,0.88,0.95,0.95
44,0.88,0.88,0.95,0.95
45,0.88,0.88,0.95,0.95
46,0.88,0.88,0.91,0.95
47,0.88,0.88,0.91,0.95
48,0.88,0.88,0.95,0.95
49,0.88,0.88,0.95,0.95
