,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.1,0.31,0.31,0.31
1,0.1,0.31,0.31,0.31
2,0.1,0.31,0.31,0.31
3,0.1,0.31,0.31,0.31
4,0.1,0.31,0.31,0.31
5,0.1,0.31,0.31,0.31
6,0.1,0.31,0.31,0.31
7,0.1,0.31,0.31,0.31
8,0.1,0.31,0.31,0.31
9,0.1,0.31,0.31,0.31
10,0.1,0.31,0.31,0.31
11,0.1,0.31,0.31,0.31
12,0.1,0.31,0.31,0.31
13,0.1,0.31,0.31,0.31
14,0.1,0.31,0.31,0.31
15,0.1,0.31,0.31,0.31
16,0.1,0.31,0.31,0.31
17,0.1,0.31,0.31,0.31
18,0.1,0.31,0.31,0.31
19,0.1,0.31,0.31,0.31
20,0.1,0.31,0.31,0.31
21,0.1,0.31,0.31,0.31
22,0.1,0.31,0.31,0.31
23,0.1,0.31,0.31,0.31
24,0.1,0.31,0.31,0.31
25,0.1,0.31,0.31,0.31
26,0.1,0.31,0.31,0.31
27,0.1,0.31,0.31,0.31
28,0.1,0.31,0.31,0.31
29,0.1,0.31,0.31,0.31
30,0.1,0.31,0.31,0.31
31,0.1,0.31,0.31,0.31
32,0.1,0.31,0.31,0.31
33,0.1,0.31,0.31,0.31
34,0.1,0.31,0.31,0.31
35,0.1,0.31,0.31,0.31
36,0.1,0.31,0.31,0.31
37,0.1,0.31,0.31,0.31
38,0.1,0.31,0.31,0.31
39,0.1,0.31,0.31,0.31
40,0.1,0.31,0.31,0.31
41,0.1,0.31,0.31,0.31
42,0.1,0.31,0.31,0.31
43,0.1,0.31,0.31,0.31
44,0.1,0.31,0.31,0.31
45,0.1,0.31,0.31,0.31
46,0.1,0.31,0.31,0.31
47,0.1,0.31,0.31,0.31
48,0.1,0.31,0.31,0.31
49,0.1,0.31,0.31,0.31
