,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.6,0.94,0.94,0.94
1,0.6,0.94,0.94,0.94
2,0.6,0.94,0.94,0.94
3,0.6,0.94,0.94,0.94
4,0.6,0.94,0.94,0.94
5,0.6,0.94,0.94,0.94
6,0.6,0.94,0.94,0.94
7,0.6,0.94,0.94,0.94
8,0.6,0.94,0.94,0.94
9,0.6,0.94,0.94,0.94
10,0.6,0.94,0.94,0.94
11,0.6,0.94,0.94,0.94
12,0.6,0.94,0.94,0.94
13,0.6,0.94,0.94,0.94
14,0.6,0.94,0.94,0.94
15,0.6,0.94,0.94,0.94
16,0.6,0.94,0.94,0.94
17,0.6,0.94,0.94,0.94
18,0.6,0.94,0.94,0.94
19,0.6,0.94,0.94,0.94
20,0.6,0.94,0.94,0.94
21,0.6,0.94,0.94,0.94
22,0.6,0.94,0.94,0.94
23,0.6,0.94,0.94,0.94
24,0.6,0.94,0.94,0.94
25,0.6,0.94,0.94,0.94
26,0.6,0.94,0.94,0.94
27,0.6,0.94,0.94,0.94
28,0.6,0.94,0.94,0.94
29,0.6,0.94,0.94,0.94
30,0.6,0.94,0.94,0.94
31,0.6,0.94,0.94,0.94
32,0.6,0.94,0.94,0.94
33,0.6,0.94,0.94,0.94
34,0.6,0.94,0.94,0.94
35,0.6,0.94,0.94,0.94
36,0.6,0.94,0.94,0.94
37,0.6,0.94,0.94,0.94
38,0.6,0.94,0.94,0.94
39,0.6,0.94,0.94,0.94
40,0.6,0.94,0.94,0.94
41,0.6,0.94,0.94,0.94
42,0.6,0.94,0.94,0.94
43,0.6,0.94,0.94,0.94
44,0.6,0.94,0.94,0.94
45,0.6,0.94,0.94,0.94
46,0.6,0.94,0.94,0.94
47,0.6,0.94,0.94,0.94
48,0.6,0.94,0.94,0.94
49,0.6,0.94,0.94,0.94
