,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.82,0.84,0.85,0.85
1,0.82,0.84,0.95,0.85
2,0.82,0.84,0.96,0.91
3,0.82,0.84,0.95,0.92
4,0.82,0.84,0.95,0.95
5,0.82,0.84,0.95,0.95
6,0.82,0.84,0.9,0.93
7,0.82,0.84,0.95,0.95
8,0.82,0.84,0.9,0.86
9,0.82,0.84,0.86,0.89
10,0.82,0.84,0.92,0.89
11,0.82,0.84,0.85,0.85
12,0.82,0.84,0.85,0.85
13,0.82,0.84,0.95,0.85
14,0.82,0.84,0.85,0.85
15,0.82,0.84,0.85,0.85
16,0.82,0.84,0.83,0.85
17,0.82,0.84,0.85,0.85
18,0.82,0.84,0.85,0.85
19,0.82,0.84,0.85,0.85
20,0.82,0.84,0.85,0.85
21,0.82,0.84,0.84,0.85
22,0.82,0.84,0.85,0.85
23,0.82,0.84,0.83,0.85
24,0.82,0.84,0.85,0.85
25,0.82,0.84,0.85,0.85
26,0.82,0.84,0.85,0.85
27,0.82,0.84,0.85,0.85
28,0.82,0.84,0.85,0.85
29,0.82,0.84,0.84,0.85
30,0.82,0.84,0.85,0.85
31,0.82,0.84,0.85,0.85
32,0.82,0.84,0.85,0.85
33,0.82,0.84,0.84,0.85
34,0.82,0.84,0.85,0.85
35,0.82,0.84,0.85,0.85
36,0.82,0.84,0.85,0.85
37,0.82,0.84,0.85,0.85
38,0.82,0.84,0.85,0.85
39,0.82,0.84,0.85,0.85
40,0.82,0.84,0.85,0.85
41,0.82,0.84,0.85,0.85
42,0.82,0.84,0.85,0.85
43,0.82,0.84,0.85,0.85
44,0.82,0.84,0.85,0.85
45,0.82,0.84,0.85,0.85
46,0.82,0.84,0.85,0.85
47,0.82,0.84,0.85,0.85
48,0.82,0.84,0.84,0.85
49,0.82,0.84,0.85,0.85
50,0.82,0.84,0.85,0.85
51,0.82,0.84,0.85,0.85
52,0.82,0.84,0.85,0.85
53,0.82,0.84,0.85,0.85
54,0.82,0.84,0.85,0.85
55,0.82,0.84,0.85,0.85
56,0.82,0.84,0.84,0.85
57,0.82,0.84,0.85,0.85
58,0.82,0.84,0.85,0.85
59,0.82,0.84,0.85,0.85
60,0.82,0.84,0.85,0.85
61,0.82,0.84,0.85,0.85
62,0.82,0.84,0.85,0.85
63,0.82,0.84,0.85,0.85
64,0.82,0.84,0.85,0.85
65,0.82,0.84,0.85,0.85
66,0.82,0.84,0.85,0.85
67,0.82,0.84,0.85,0.85
68,0.82,0.84,0.85,0.85
69,0.82,0.84,0.85,0.85
70,0.82,0.84,0.85,0.85
71,0.82,0.84,0.83,0.85
72,0.82,0.84,0.85,0.85
73,0.82,0.84,0.85,0.85
74,0.82,0.84,0.83,0.85
75,0.82,0.84,0.84,0.85
76,0.82,0.84,0.83,0.85
77,0.82,0.84,0.85,0.85
78,0.82,0.84,0.84,0.85
79,0.82,0.84,0.85,0.85
80,0.82,0.84,0.84,0.85
81,0.82,0.84,0.83,0.85
82,0.82,0.84,0.85,0.85
83,0.82,0.84,0.85,0.85
84,0.82,0.84,0.85,0.85
85,0.82,0.84,0.84,0.85
86,0.82,0.84,0.85,0.85
87,0.82,0.84,0.85,0.85
88,0.82,0.84,0.85,0.85
89,0.82,0.84,0.84,0.85
90,0.82,0.84,0.85,0.85
91,0.82,0.84,0.85,0.85
92,0.82,0.84,0.85,0.85
93,0.82,0.84,0.84,0.85
94,0.82,0.84,0.85,0.85
95,0.82,0.84,0.83,0.85
96,0.82,0.84,0.85,0.85
97,0.82,0.84,0.84,0.85
98,0.82,0.84,0.85,0.85
99,0.82,0.84,0.83,0.85
