,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.8,0.71,0.71,0.71
1,0.8,0.71,0.71,0.71
2,0.8,0.71,0.71,0.71
3,0.8,0.71,0.71,0.71
4,0.8,0.71,0.71,0.71
5,0.8,0.71,0.71,0.71
6,0.8,0.71,0.71,0.8
7,0.8,0.71,0.71,0.71
8,0.8,0.71,0.71,0.71
9,0.8,0.71,0.71,0.8
10,0.8,0.71,0.71,0.8
11,0.8,0.71,0.8,0.8
12,0.8,0.71,0.71,0.71
13,0.8,0.71,0.8,0.8
14,0.8,0.71,0.71,0.71
15,0.8,0.71,0.8,0.8
16,0.8,0.71,0.8,0.8
17,0.8,0.71,0.8,0.8
18,0.8,0.71,0.8,0.8
19,0.8,0.71,0.8,0.8
20,0.8,0.71,0.8,0.8
21,0.8,0.71,0.8,0.8
22,0.8,0.71,0.8,0.8
23,0.8,0.71,0.8,0.8
24,0.8,0.71,0.8,0.8
25,0.8,0.71,0.8,0.8
26,0.8,0.71,0.8,0.8
27,0.8,0.71,0.8,0.8
28,0.8,0.71,0.8,0.8
29,0.8,0.71,0.8,0.8
30,0.8,0.71,0.8,0.8
31,0.8,0.71,0.8,0.8
32,0.8,0.71,0.8,0.8
33,0.8,0.71,0.8,0.8
34,0.8,0.71,0.8,0.8
35,0.8,0.71,0.8,0.8
36,0.8,0.71,0.8,0.8
37,0.8,0.71,0.8,0.8
38,0.8,0.71,0.8,0.8
39,0.8,0.71,0.8,0.8
40,0.8,0.71,0.8,0.8
41,0.8,0.71,0.8,0.8
42,0.8,0.71,0.8,0.8
43,0.8,0.71,0.8,0.8
44,0.8,0.71,0.8,0.8
45,0.8,0.71,0.8,0.8
46,0.8,0.71,0.8,0.8
47,0.8,0.71,0.8,0.8
48,0.8,0.71,0.8,0.8
49,0.8,0.71,0.8,0.8
