,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.5,0.64,0.64,0.64
1,0.5,0.64,0.64,0.64
2,0.5,0.64,0.64,0.64
3,0.5,0.64,0.64,0.64
4,0.5,0.64,0.64,0.64
5,0.5,0.64,0.64,0.64
6,0.5,0.64,0.64,0.64
7,0.5,0.64,0.64,0.64
8,0.5,0.64,0.64,0.64
9,0.5,0.64,0.64,0.64
10,0.5,0.64,0.64,0.64
11,0.5,0.64,0.64,0.64
12,0.5,0.64,0.64,0.64
13,0.5,0.64,0.64,0.64
14,0.5,0.64,0.64,0.64
15,0.5,0.64,0.64,0.64
16,0.5,0.64,0.64,0.64
17,0.5,0.64,0.64,0.64
18,0.5,0.64,0.64,0.64
19,0.5,0.64,0.64,0.64
20,0.5,0.64,0.64,0.64
21,0.5,0.64,0.64,0.64
22,0.5,0.64,0.64,0.64
23,0.5,0.64,0.64,0.64
24,0.5,0.64,0.64,0.64
25,0.5,0.64,0.64,0.64
26,0.5,0.64,0.64,0.64
27,0.5,0.64,0.64,0.64
28,0.5,0.64,0.64,0.64
29,0.5,0.64,0.64,0.64
30,0.5,0.64,0.64,0.64
31,0.5,0.64,0.64,0.64
32,0.5,0.64,0.64,0.64
33,0.5,0.64,0.64,0.64
34,0.5,0.64,0.64,0.64
35,0.5,0.64,0.64,0.64
36,0.5,0.64,0.64,0.64
37,0.5,0.64,0.64,0.64
38,0.5,0.64,0.64,0.64
39,0.5,0.64,0.64,0.64
40,0.5,0.64,0.64,0.64
41,0.5,0.64,0.64,0.64
42,0.5,0.64,0.64,0.64
43,0.5,0.64,0.64,0.64
44,0.5,0.64,0.64,0.64
45,0.5,0.64,0.64,0.64
46,0.5,0.64,0.64,0.64
47,0.5,0.64,0.64,0.64
48,0.5,0.64,0.64,0.64
49,0.5,0.64,0.64,0.64
