,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.07,0.22,0.22,0.21
1,0.07,0.22,0.21,0.21
2,0.07,0.22,0.21,0.21
3,0.07,0.22,0.21,0.21
4,0.07,0.22,0.21,0.21
5,0.07,0.22,0.21,0.21
6,0.07,0.22,0.21,0.21
7,0.07,0.22,0.21,0.21
8,0.07,0.22,0.21,0.21
9,0.07,0.22,0.21,0.21
10,0.07,0.22,0.21,0.21
11,0.07,0.22,0.21,0.21
12,0.07,0.22,0.21,0.21
13,0.07,0.22,0.21,0.21
14,0.07,0.22,0.21,0.21
15,0.07,0.22,0.21,0.21
16,0.07,0.22,0.21,0.21
17,0.07,0.22,0.21,0.21
18,0.07,0.22,0.21,0.21
19,0.07,0.22,0.21,0.21
20,0.07,0.22,0.21,0.21
21,0.07,0.22,0.21,0.21
22,0.07,0.22,0.21,0.21
23,0.07,0.22,0.21,0.21
24,0.07,0.22,0.21,0.21
25,0.07,0.22,0.21,0.21
26,0.07,0.22,0.21,0.21
27,0.07,0.22,0.21,0.21
28,0.07,0.22,0.21,0.21
29,0.07,0.22,0.21,0.21
30,0.07,0.22,0.21,0.21
31,0.07,0.22,0.21,0.21
32,0.07,0.22,0.21,0.21
33,0.07,0.22,0.21,0.21
34,0.07,0.22,0.21,0.21
35,0.07,0.22,0.21,0.21
36,0.07,0.22,0.21,0.21
37,0.07,0.22,0.21,0.21
38,0.07,0.22,0.21,0.21
39,0.07,0.22,0.21,0.21
40,0.07,0.22,0.21,0.21
41,0.07,0.22,0.21,0.21
42,0.07,0.22,0.21,0.21
43,0.07,0.22,0.21,0.21
44,0.07,0.22,0.21,0.21
45,0.07,0.22,0.22,0.21
46,0.07,0.22,0.21,0.21
47,0.07,0.22,0.21,0.21
48,0.07,0.22,0.21,0.21
49,0.07,0.22,0.21,0.21
