,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.2,0.38,0.38,0.38
1,0.2,0.38,0.38,0.38
2,0.2,0.38,0.38,0.38
3,0.2,0.38,0.38,0.38
4,0.2,0.38,0.38,0.38
5,0.2,0.38,0.38,0.38
6,0.2,0.38,0.38,0.38
7,0.2,0.38,0.38,0.38
8,0.2,0.38,0.38,0.38
9,0.2,0.38,0.38,0.38
10,0.2,0.38,0.38,0.38
11,0.2,0.38,0.38,0.38
12,0.2,0.38,0.38,0.38
13,0.2,0.38,0.38,0.38
14,0.2,0.38,0.38,0.38
15,0.2,0.38,0.38,0.38
16,0.2,0.38,0.38,0.38
17,0.2,0.38,0.38,0.38
18,0.2,0.38,0.38,0.38
19,0.2,0.38,0.38,0.38
20,0.2,0.38,0.38,0.38
21,0.2,0.38,0.38,0.38
22,0.2,0.38,0.38,0.38
23,0.2,0.38,0.38,0.38
24,0.2,0.38,0.38,0.38
25,0.2,0.38,0.38,0.38
26,0.2,0.38,0.38,0.38
27,0.2,0.38,0.38,0.38
28,0.2,0.38,0.38,0.38
29,0.2,0.38,0.38,0.38
30,0.2,0.38,0.38,0.38
31,0.2,0.38,0.38,0.38
32,0.2,0.38,0.38,0.38
33,0.2,0.38,0.38,0.38
34,0.2,0.38,0.38,0.38
35,0.2,0.38,0.38,0.38
36,0.2,0.38,0.38,0.38
37,0.2,0.38,0.38,0.38
38,0.2,0.38,0.38,0.38
39,0.2,0.38,0.38,0.38
40,0.2,0.38,0.38,0.38
41,0.2,0.38,0.38,0.38
42,0.2,0.38,0.38,0.38
43,0.2,0.38,0.38,0.38
44,0.2,0.38,0.38,0.38
45,0.2,0.38,0.38,0.38
46,0.2,0.38,0.38,0.38
47,0.2,0.38,0.38,0.38
48,0.2,0.38,0.38,0.38
49,0.2,0.38,0.38,0.38
50,0.2,0.38,0.38,0.38
51,0.2,0.38,0.38,0.38
52,0.2,0.38,0.38,0.38
53,0.2,0.38,0.38,0.38
54,0.2,0.38,0.38,0.38
55,0.2,0.38,0.38,0.38
56,0.2,0.38,0.38,0.38
57,0.2,0.38,0.38,0.38
58,0.2,0.38,0.38,0.38
59,0.2,0.38,0.38,0.38
60,0.2,0.38,0.38,0.38
61,0.2,0.38,0.38,0.38
62,0.2,0.38,0.38,0.38
63,0.2,0.38,0.38,0.38
64,0.2,0.38,0.38,0.38
65,0.2,0.38,0.38,0.38
66,0.2,0.38,0.38,0.38
67,0.2,0.38,0.38,0.38
68,0.2,0.38,0.38,0.38
69,0.2,0.38,0.38,0.38
70,0.2,0.38,0.38,0.38
71,0.2,0.38,0.38,0.38
72,0.2,0.38,0.38,0.38
73,0.2,0.38,0.38,0.38
74,0.2,0.38,0.38,0.38
75,0.2,0.38,0.38,0.38
76,0.2,0.38,0.38,0.38
77,0.2,0.38,0.38,0.38
78,0.2,0.38,0.38,0.38
79,0.2,0.38,0.38,0.38
80,0.2,0.38,0.38,0.38
81,0.2,0.38,0.38,0.38
82,0.2,0.38,0.38,0.38
83,0.2,0.38,0.38,0.38
84,0.2,0.38,0.38,0.38
85,0.2,0.38,0.38,0.38
86,0.2,0.38,0.38,0.38
87,0.2,0.38,0.38,0.38
88,0.2,0.38,0.38,0.38
89,0.2,0.38,0.38,0.38
90,0.2,0.38,0.38,0.38
91,0.2,0.38,0.38,0.38
92,0.2,0.38,0.38,0.38
93,0.2,0.38,0.38,0.38
94,0.2,0.38,0.38,0.38
95,0.2,0.38,0.38,0.38
96,0.2,0.38,0.38,0.38
97,0.2,0.38,0.38,0.38
98,0.2,0.38,0.38,0.38
99,0.2,0.38,0.38,0.38
