,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.5,0.86,0.86,0.86
1,0.5,0.86,0.86,0.86
2,0.5,0.86,0.86,0.86
3,0.5,0.86,0.86,0.86
4,0.5,0.86,0.86,0.86
5,0.5,0.86,0.86,0.86
6,0.5,0.86,0.86,0.86
7,0.5,0.86,0.86,0.86
8,0.5,0.86,0.86,0.86
9,0.5,0.86,0.86,0.86
10,0.5,0.86,0.86,0.86
11,0.5,0.86,0.86,0.86
12,0.5,0.86,0.86,0.86
13,0.5,0.86,0.86,0.86
14,0.5,0.86,0.86,0.86
15,0.5,0.86,0.86,0.86
16,0.5,0.86,0.86,0.86
17,0.5,0.86,0.86,0.86
18,0.5,0.86,0.86,0.86
19,0.5,0.86,0.86,0.86
20,0.5,0.86,0.86,0.86
21,0.5,0.86,0.86,0.86
22,0.5,0.86,0.86,0.86
23,0.5,0.86,0.86,0.86
24,0.5,0.86,0.86,0.86
25,0.5,0.86,0.86,0.86
26,0.5,0.86,0.86,0.86
27,0.5,0.86,0.86,0.86
28,0.5,0.86,0.86,0.86
29,0.5,0.86,0.86,0.86
30,0.5,0.86,0.86,0.86
31,0.5,0.86,0.86,0.86
32,0.5,0.86,0.86,0.86
33,0.5,0.86,0.86,0.86
34,0.5,0.86,0.86,0.86
35,0.5,0.86,0.86,0.86
36,0.5,0.86,0.86,0.86
37,0.5,0.86,0.86,0.86
38,0.5,0.86,0.86,0.86
39,0.5,0.86,0.86,0.86
40,0.5,0.86,0.86,0.86
41,0.5,0.86,0.86,0.86
42,0.5,0.86,0.86,0.86
43,0.5,0.86,0.86,0.86
44,0.5,0.86,0.86,0.86
45,0.5,0.86,0.86,0.86
46,0.5,0.86,0.86,0.86
47,0.5,0.86,0.86,0.86
48,0.5,0.86,0.86,0.86
49,0.5,0.86,0.86,0.86
50,0.5,0.86,0.86,0.86
51,0.5,0.86,0.86,0.86
52,0.5,0.86,0.86,0.86
53,0.5,0.86,0.86,0.86
54,0.5,0.86,0.86,0.86
55,0.5,0.86,0.86,0.86
56,0.5,0.86,0.86,0.86
57,0.5,0.86,0.86,0.86
58,0.5,0.86,0.86,0.86
59,0.5,0.86,0.86,0.86
60,0.5,0.86,0.86,0.86
61,0.5,0.86,0.86,0.86
62,0.5,0.86,0.86,0.86
63,0.5,0.86,0.86,0.86
64,0.5,0.86,0.86,0.86
65,0.5,0.86,0.86,0.86
66,0.5,0.86,0.86,0.86
67,0.5,0.86,0.86,0.86
68,0.5,0.86,0.86,0.86
69,0.5,0.86,0.86,0.86
70,0.5,0.86,0.86,0.86
71,0.5,0.86,0.86,0.86
72,0.5,0.86,0.86,0.86
73,0.5,0.86,0.86,0.86
74,0.5,0.86,0.86,0.86
75,0.5,0.86,0.86,0.86
76,0.5,0.86,0.86,0.86
77,0.5,0.86,0.86,0.86
78,0.5,0.86,0.86,0.86
79,0.5,0.86,0.86,0.86
80,0.5,0.86,0.86,0.86
81,0.5,0.86,0.86,0.86
82,0.5,0.86,0.86,0.86
83,0.5,0.86,0.86,0.86
84,0.5,0.86,0.86,0.86
85,0.5,0.86,0.86,0.86
86,0.5,0.86,0.86,0.86
87,0.5,0.86,0.86,0.86
88,0.5,0.86,0.86,0.86
89,0.5,0.86,0.86,0.86
90,0.5,0.86,0.86,0.86
91,0.5,0.86,0.86,0.86
92,0.5,0.86,0.86,0.86
93,0.5,0.86,0.86,0.86
94,0.5,0.86,0.86,0.86
95,0.5,0.86,0.86,0.86
96,0.5,0.86,0.86,0.86
97,0.5,0.86,0.86,0.86
98,0.5,0.86,0.86,0.86
99,0.5,0.86,0.86,0.86
